"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000121.0.190"	"Geometrical Property Characterization"	"individual"	"nucleus"	"190"	"0.5062 -0.8624"	"dimensionless"	"Unit Vector"	"direct"	"49.49 51.39 0.0"	"micron"	"direct"	"50.8125"	"micron^2"	"direct"	"8.044"	"micron"	"direct"	"9.1665"	"micron"	"direct"	"7.1435"	"micron"	"direct"	"27.49575"	"micron"	"direct"	"4.022"	"micron"	"direct"	"0.77930508"	"dimensionless"	"direct"	"0.84459652"	"dimensionless"	"direct"	"0.62664471"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.191"	"Geometrical Property Characterization"	"individual"	"nucleus"	"191"	"0.2369 -0.9715"	"dimensionless"	"Unit Vector"	"direct"	"48.73 93.71 0.0"	"micron"	"direct"	"22.5"	"micron^2"	"direct"	"5.353"	"micron"	"direct"	"6.86425"	"micron"	"direct"	"4.78075"	"micron"	"direct"	"21.6065"	"micron"	"direct"	"2.6765"	"micron"	"direct"	"0.69647085"	"dimensionless"	"direct"	"0.60565253"	"dimensionless"	"direct"	"0.71758509"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.192"	"Geometrical Property Characterization"	"individual"	"nucleus"	"192"	"0.357 -0.9341"	"dimensionless"	"Unit Vector"	"direct"	"48.09 279.45 0.0"	"micron"	"direct"	"19.75"	"micron^2"	"direct"	"5.015"	"micron"	"direct"	"5.84725"	"micron"	"direct"	"4.551"	"micron"	"direct"	"17.864"	"micron"	"direct"	"2.5075"	"micron"	"direct"	"0.77831459"	"dimensionless"	"direct"	"0.77771333"	"dimensionless"	"direct"	"0.62787451"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.193"	"Geometrical Property Characterization"	"individual"	"nucleus"	"193"	"0.7668 -0.6419"	"dimensionless"	"Unit Vector"	"direct"	"49.9 149.71 0.0"	"micron"	"direct"	"28.5"	"micron^2"	"direct"	"6.0245"	"micron"	"direct"	"7.37625"	"micron"	"direct"	"4.9675"	"micron"	"direct"	"20.87425"	"micron"	"direct"	"3.01225"	"micron"	"direct"	"0.67344518"	"dimensionless"	"direct"	"0.82192646"	"dimensionless"	"direct"	"0.73923717"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.194"	"Geometrical Property Characterization"	"individual"	"nucleus"	"194"	"0.2161 0.9764"	"dimensionless"	"Unit Vector"	"direct"	"49.71 267.81 0.0"	"micron"	"direct"	"22.1875"	"micron^2"	"direct"	"5.3155"	"micron"	"direct"	"6.01275"	"micron"	"direct"	"4.8095"	"micron"	"direct"	"17.63175"	"micron"	"direct"	"2.65775"	"micron"	"direct"	"0.79988358"	"dimensionless"	"direct"	"0.89686566"	"dimensionless"	"direct"	"0.60015519"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.195"	"Geometrical Property Characterization"	"individual"	"nucleus"	"195"	"0.1299 0.9915"	"dimensionless"	"Unit Vector"	"direct"	"52.02 134.79 0.0"	"micron"	"direct"	"51.5625"	"micron^2"	"direct"	"8.1035"	"micron"	"direct"	"9.72425"	"micron"	"direct"	"6.7825"	"micron"	"direct"	"27.478"	"micron"	"direct"	"4.05175"	"micron"	"direct"	"0.6974831"	"dimensionless"	"direct"	"0.85817052"	"dimensionless"	"direct"	"0.71660124"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.196"	"Geometrical Property Characterization"	"individual"	"nucleus"	"196"	"0.458 -0.889"	"dimensionless"	"Unit Vector"	"direct"	"50.66 229.59 0.0"	"micron"	"direct"	"21.4375"	"micron^2"	"direct"	"5.225"	"micron"	"direct"	"6.62825"	"micron"	"direct"	"4.3535"	"micron"	"direct"	"19.046"	"micron"	"direct"	"2.6125"	"micron"	"direct"	"0.65680987"	"dimensionless"	"direct"	"0.74263676"	"dimensionless"	"direct"	"0.75405623"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.197"	"Geometrical Property Characterization"	"individual"	"nucleus"	"197"	"0.7331 0.6801"	"dimensionless"	"Unit Vector"	"direct"	"54.81 299.69 0.0"	"micron"	"direct"	"108.25"	"micron^2"	"direct"	"11.741"	"micron"	"direct"	"16.06025"	"micron"	"direct"	"9.3395"	"micron"	"direct"	"50.86125"	"micron"	"direct"	"5.8705"	"micron"	"direct"	"0.58152893"	"dimensionless"	"direct"	"0.52585222"	"dimensionless"	"direct"	"0.81352572"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.198"	"Geometrical Property Characterization"	"individual"	"nucleus"	"198"	"0.143 -0.9897"	"dimensionless"	"Unit Vector"	"direct"	"52.34 111.02 0.0"	"micron"	"direct"	"45.0"	"micron^2"	"direct"	"7.57"	"micron"	"direct"	"9.78725"	"micron"	"direct"	"5.95075"	"micron"	"direct"	"26.66725"	"micron"	"direct"	"3.785"	"micron"	"direct"	"0.60801042"	"dimensionless"	"direct"	"0.79518085"	"dimensionless"	"direct"	"0.79392904"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.199"	"Geometrical Property Characterization"	"individual"	"nucleus"	"199"	"0.7046 -0.7096"	"dimensionless"	"Unit Vector"	"direct"	"55.33 312.28 0.0"	"micron"	"direct"	"123.375"	"micron^2"	"direct"	"12.5345"	"micron"	"direct"	"15.24575"	"micron"	"direct"	"10.927"	"micron"	"direct"	"49.1275"	"micron"	"direct"	"6.26725"	"micron"	"direct"	"0.71672433"	"dimensionless"	"direct"	"0.64237362"	"dimensionless"	"direct"	"0.6973566"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.200"	"Geometrical Property Characterization"	"individual"	"nucleus"	"200"	"0.436 -0.9"	"dimensionless"	"Unit Vector"	"direct"	"52.55 454.35 0.0"	"micron"	"direct"	"37.5"	"micron^2"	"direct"	"6.9105"	"micron"	"direct"	"8.67025"	"micron"	"direct"	"5.565"	"micron"	"direct"	"23.84925"	"micron"	"direct"	"3.45525"	"micron"	"direct"	"0.64185"	"dimensionless"	"direct"	"0.82849841"	"dimensionless"	"direct"	"0.76683021"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.201"	"Geometrical Property Characterization"	"individual"	"nucleus"	"201"	"0.1749 0.9846"	"dimensionless"	"Unit Vector"	"direct"	"51.01 240.34 0.0"	"micron"	"direct"	"13.5625"	"micron^2"	"direct"	"4.156"	"micron"	"direct"	"4.652"	"micron"	"direct"	"3.80975"	"micron"	"direct"	"13.864"	"micron"	"direct"	"2.078"	"micron"	"direct"	"0.81894884"	"dimensionless"	"direct"	"0.88669144"	"dimensionless"	"direct"	"0.57386653"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.202"	"Geometrical Property Characterization"	"individual"	"nucleus"	"202"	"0.084 0.9965"	"dimensionless"	"Unit Vector"	"direct"	"51.63 331.81 0.0"	"micron"	"direct"	"19.4375"	"micron^2"	"direct"	"4.9755"	"micron"	"direct"	"6.12775"	"micron"	"direct"	"4.36225"	"micron"	"direct"	"18.4335"	"micron"	"direct"	"2.48775"	"micron"	"direct"	"0.71188446"	"dimensionless"	"direct"	"0.71884402"	"dimensionless"	"direct"	"0.7022966"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.203"	"Geometrical Property Characterization"	"individual"	"nucleus"	"203"	"0.8051 -0.5931"	"dimensionless"	"Unit Vector"	"direct"	"53.22 33.02 0.0"	"micron"	"direct"	"51.6875"	"micron^2"	"direct"	"8.113"	"micron"	"direct"	"9.99525"	"micron"	"direct"	"6.63375"	"micron"	"direct"	"28.0815"	"micron"	"direct"	"4.0565"	"micron"	"direct"	"0.66369025"	"dimensionless"	"direct"	"0.82367292"	"dimensionless"	"direct"	"0.74800752"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.204"	"Geometrical Property Characterization"	"individual"	"nucleus"	"204"	"0.086 -0.9963"	"dimensionless"	"Unit Vector"	"direct"	"53.17 143.53 0.0"	"micron"	"direct"	"15.125"	"micron^2"	"direct"	"4.389"	"micron"	"direct"	"6.2535"	"micron"	"direct"	"3.23575"	"micron"	"direct"	"16.4245"	"micron"	"direct"	"2.1945"	"micron"	"direct"	"0.51743024"	"dimensionless"	"direct"	"0.70456478"	"dimensionless"	"direct"	"0.85572539"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.205"	"Geometrical Property Characterization"	"individual"	"nucleus"	"205"	"0.9447 -0.3279"	"dimensionless"	"Unit Vector"	"direct"	"53.86 337.56 0.0"	"micron"	"direct"	"52.875"	"micron^2"	"direct"	"8.206"	"micron"	"direct"	"9.95375"	"micron"	"direct"	"7.37175"	"micron"	"direct"	"31.66"	"micron"	"direct"	"4.103"	"micron"	"direct"	"0.74060028"	"dimensionless"	"direct"	"0.66288535"	"dimensionless"	"direct"	"0.67194585"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.206"	"Geometrical Property Characterization"	"individual"	"nucleus"	"206"	"0.9994 0.035"	"dimensionless"	"Unit Vector"	"direct"	"54.67 272.72 0.0"	"micron"	"direct"	"78.3125"	"micron^2"	"direct"	"9.9865"	"micron"	"direct"	"13.156"	"micron"	"direct"	"8.2005"	"micron"	"direct"	"44.74875"	"micron"	"direct"	"4.99325"	"micron"	"direct"	"0.62332776"	"dimensionless"	"direct"	"0.49144977"	"dimensionless"	"direct"	"0.78196068"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.207"	"Geometrical Property Characterization"	"individual"	"nucleus"	"207"	"0.3621 0.9322"	"dimensionless"	"Unit Vector"	"direct"	"55.61 90.13 0.0"	"micron"	"direct"	"58.0"	"micron^2"	"direct"	"8.5945"	"micron"	"direct"	"11.293"	"micron"	"direct"	"6.7965"	"micron"	"direct"	"32.2205"	"micron"	"direct"	"4.29725"	"micron"	"direct"	"0.60183299"	"dimensionless"	"direct"	"0.70205851"	"dimensionless"	"direct"	"0.79862197"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.208"	"Geometrical Property Characterization"	"individual"	"nucleus"	"208"	"0.174 0.9848"	"dimensionless"	"Unit Vector"	"direct"	"56.08 61.91 0.0"	"micron"	"direct"	"53.9375"	"micron^2"	"direct"	"8.288"	"micron"	"direct"	"10.22425"	"micron"	"direct"	"6.81275"	"micron"	"direct"	"28.228"	"micron"	"direct"	"4.144"	"micron"	"direct"	"0.66633249"	"dimensionless"	"direct"	"0.85062954"	"dimensionless"	"direct"	"0.74565475"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.209"	"Geometrical Property Characterization"	"individual"	"nucleus"	"209"	"0.9792 0.203"	"dimensionless"	"Unit Vector"	"direct"	"54.9 389.61 0.0"	"micron"	"direct"	"92.375"	"micron^2"	"direct"	"10.846"	"micron"	"direct"	"16.16875"	"micron"	"direct"	"7.4895"	"micron"	"direct"	"41.324"	"micron"	"direct"	"5.423"	"micron"	"direct"	"0.46320835"	"dimensionless"	"direct"	"0.67976627"	"dimensionless"	"direct"	"0.88624941"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.210"	"Geometrical Property Characterization"	"individual"	"nucleus"	"210"	"0.1641 -0.9864"	"dimensionless"	"Unit Vector"	"direct"	"53.85 466.09 0.0"	"micron"	"direct"	"21.75"	"micron^2"	"direct"	"5.263"	"micron"	"direct"	"5.736"	"micron"	"direct"	"5.0645"	"micron"	"direct"	"19.08875"	"micron"	"direct"	"2.6315"	"micron"	"direct"	"0.88293236"	"dimensionless"	"direct"	"0.75009133"	"dimensionless"	"direct"	"0.46950022"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.211"	"Geometrical Property Characterization"	"individual"	"nucleus"	"211"	"0.3691 -0.9294"	"dimensionless"	"Unit Vector"	"direct"	"55.39 40.42 0.0"	"micron"	"direct"	"15.4375"	"micron^2"	"direct"	"4.434"	"micron"	"direct"	"7.546"	"micron"	"direct"	"3.40225"	"micron"	"direct"	"19.6065"	"micron"	"direct"	"2.217"	"micron"	"direct"	"0.45086801"	"dimensionless"	"direct"	"0.50464583"	"dimensionless"	"direct"	"0.89259063"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.212"	"Geometrical Property Characterization"	"individual"	"nucleus"	"212"	"0.172 -0.9851"	"dimensionless"	"Unit Vector"	"direct"	"56.06 401.88 0.0"	"micron"	"direct"	"30.5625"	"micron^2"	"direct"	"6.2385"	"micron"	"direct"	"7.83675"	"micron"	"direct"	"5.156"	"micron"	"direct"	"21.6065"	"micron"	"direct"	"3.11925"	"micron"	"direct"	"0.6579258"	"dimensionless"	"direct"	"0.82267802"	"dimensionless"	"direct"	"0.75308276"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.213"	"Geometrical Property Characterization"	"individual"	"nucleus"	"213"	"0.4129 0.9108"	"dimensionless"	"Unit Vector"	"direct"	"58.45 151.2 0.0"	"micron"	"direct"	"61.125"	"micron^2"	"direct"	"8.823"	"micron"	"direct"	"10.84975"	"micron"	"direct"	"7.3775"	"micron"	"direct"	"31.37425"	"micron"	"direct"	"4.4115"	"micron"	"direct"	"0.67996958"	"dimensionless"	"direct"	"0.7803367"	"dimensionless"	"direct"	"0.73324032"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.214"	"Geometrical Property Characterization"	"individual"	"nucleus"	"214"	"0.897 0.442"	"dimensionless"	"Unit Vector"	"direct"	"55.2 325.59 0.0"	"micron"	"direct"	"22.0"	"micron^2"	"direct"	"5.293"	"micron"	"direct"	"6.847"	"micron"	"direct"	"4.55625"	"micron"	"direct"	"19.98525"	"micron"	"direct"	"2.6465"	"micron"	"direct"	"0.66543742"	"dimensionless"	"direct"	"0.69217096"	"dimensionless"	"direct"	"0.74645364"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.215"	"Geometrical Property Characterization"	"individual"	"nucleus"	"215"	"0.9302 -0.3671"	"dimensionless"	"Unit Vector"	"direct"	"55.44 14.24 0.0"	"micron"	"direct"	"13.25"	"micron^2"	"direct"	"4.1075"	"micron"	"direct"	"4.90375"	"micron"	"direct"	"3.504"	"micron"	"direct"	"13.571"	"micron"	"direct"	"2.05375"	"micron"	"direct"	"0.71455519"	"dimensionless"	"direct"	"0.90406996"	"dimensionless"	"direct"	"0.69957908"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.216"	"Geometrical Property Characterization"	"individual"	"nucleus"	"216"	"0.6451 -0.7641"	"dimensionless"	"Unit Vector"	"direct"	"59.47 247.9 0.0"	"micron"	"direct"	"58.0625"	"micron^2"	"direct"	"8.599"	"micron"	"direct"	"12.58425"	"micron"	"direct"	"6.50525"	"micron"	"direct"	"36.70275"	"micron"	"direct"	"4.2995"	"micron"	"direct"	"0.51693585"	"dimensionless"	"direct"	"0.54163708"	"dimensionless"	"direct"	"0.85602414"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.217"	"Geometrical Property Characterization"	"individual"	"nucleus"	"217"	"0.111 0.9938"	"dimensionless"	"Unit Vector"	"direct"	"59.14 234.69 0.0"	"micron"	"direct"	"42.25"	"micron^2"	"direct"	"7.335"	"micron"	"direct"	"9.58025"	"micron"	"direct"	"5.7275"	"micron"	"direct"	"25.52075"	"micron"	"direct"	"3.6675"	"micron"	"direct"	"0.59784452"	"dimensionless"	"direct"	"0.81517286"	"dimensionless"	"direct"	"0.80161208"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.218"	"Geometrical Property Characterization"	"individual"	"nucleus"	"218"	"0.5632 -0.8263"	"dimensionless"	"Unit Vector"	"direct"	"58.51 11.21 0.0"	"micron"	"direct"	"22.25"	"micron^2"	"direct"	"5.323"	"micron"	"direct"	"6.66075"	"micron"	"direct"	"4.50825"	"micron"	"direct"	"19.16725"	"micron"	"direct"	"2.6615"	"micron"	"direct"	"0.67683819"	"dimensionless"	"direct"	"0.7610624"	"dimensionless"	"direct"	"0.73613182"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.219"	"Geometrical Property Characterization"	"individual"	"nucleus"	"219"	"0.344 -0.939"	"dimensionless"	"Unit Vector"	"direct"	"58.66 176.6 0.0"	"micron"	"direct"	"28.1875"	"micron^2"	"direct"	"5.9915"	"micron"	"direct"	"7.697"	"micron"	"direct"	"4.74175"	"micron"	"direct"	"20.63175"	"micron"	"direct"	"2.99575"	"micron"	"direct"	"0.61605171"	"dimensionless"	"direct"	"0.83213596"	"dimensionless"	"direct"	"0.78770571"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.220"	"Geometrical Property Characterization"	"individual"	"nucleus"	"220"	"0.2359 -0.9718"	"dimensionless"	"Unit Vector"	"direct"	"60.51 81.4 0.0"	"micron"	"direct"	"54.4375"	"micron^2"	"direct"	"8.326"	"micron"	"direct"	"8.9875"	"micron"	"direct"	"7.917"	"micron"	"direct"	"29.2885"	"micron"	"direct"	"4.163"	"micron"	"direct"	"0.88089013"	"dimensionless"	"direct"	"0.79746894"	"dimensionless"	"direct"	"0.47332081"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.221"	"Geometrical Property Characterization"	"individual"	"nucleus"	"221"	"0.419 0.908"	"dimensionless"	"Unit Vector"	"direct"	"60.39 101.3 0.0"	"micron"	"direct"	"56.125"	"micron^2"	"direct"	"8.454"	"micron"	"direct"	"9.7755"	"micron"	"direct"	"7.4175"	"micron"	"direct"	"28.70275"	"micron"	"direct"	"4.227"	"micron"	"direct"	"0.75878472"	"dimensionless"	"direct"	"0.85608956"	"dimensionless"	"direct"	"0.6513415"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.222"	"Geometrical Property Characterization"	"individual"	"nucleus"	"222"	"0.816 0.578"	"dimensionless"	"Unit Vector"	"direct"	"58.85 118.0 0.0"	"micron"	"direct"	"28.875"	"micron^2"	"direct"	"6.064"	"micron"	"direct"	"6.35425"	"micron"	"direct"	"5.97925"	"micron"	"direct"	"20.46025"	"micron"	"direct"	"3.032"	"micron"	"direct"	"0.94098438"	"dimensionless"	"direct"	"0.8667822"	"dimensionless"	"direct"	"0.33844999"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.223"	"Geometrical Property Characterization"	"individual"	"nucleus"	"223"	"0.36 0.933"	"dimensionless"	"Unit Vector"	"direct"	"61.3 378.26 0.0"	"micron"	"direct"	"66.875"	"micron^2"	"direct"	"9.2285"	"micron"	"direct"	"11.27975"	"micron"	"direct"	"7.9945"	"micron"	"direct"	"35.2635"	"micron"	"direct"	"4.61425"	"micron"	"direct"	"0.70874798"	"dimensionless"	"direct"	"0.67580722"	"dimensionless"	"direct"	"0.70546177"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.224"	"Geometrical Property Characterization"	"individual"	"nucleus"	"224"	"0.5281 -0.8492"	"dimensionless"	"Unit Vector"	"direct"	"59.25 125.4 0.0"	"micron"	"direct"	"26.875"	"micron^2"	"direct"	"5.85"	"micron"	"direct"	"7.19575"	"micron"	"direct"	"5.1325"	"micron"	"direct"	"20.753"	"micron"	"direct"	"2.925"	"micron"	"direct"	"0.71326825"	"dimensionless"	"direct"	"0.78414534"	"dimensionless"	"direct"	"0.70089115"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.225"	"Geometrical Property Characterization"	"individual"	"nucleus"	"225"	"0.3461 0.9382"	"dimensionless"	"Unit Vector"	"direct"	"60.38 216.48 0.0"	"micron"	"direct"	"25.5"	"micron^2"	"direct"	"5.6985"	"micron"	"direct"	"8.8795"	"micron"	"direct"	"3.784"	"micron"	"direct"	"21.77825"	"micron"	"direct"	"2.84925"	"micron"	"direct"	"0.42615012"	"dimensionless"	"direct"	"0.67562247"	"dimensionless"	"direct"	"0.90465246"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.226"	"Geometrical Property Characterization"	"individual"	"nucleus"	"226"	"0.9326 0.3609"	"dimensionless"	"Unit Vector"	"direct"	"58.26 470.13 0.0"	"micron"	"direct"	"13.25"	"micron^2"	"direct"	"4.1075"	"micron"	"direct"	"4.707"	"micron"	"direct"	"4.06125"	"micron"	"direct"	"16.30325"	"micron"	"direct"	"2.05375"	"micron"	"direct"	"0.86281071"	"dimensionless"	"direct"	"0.62643695"	"dimensionless"	"direct"	"0.50552713"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.227"	"Geometrical Property Characterization"	"individual"	"nucleus"	"227"	"0.9626 0.2709"	"dimensionless"	"Unit Vector"	"direct"	"59.69 109.2 0.0"	"micron"	"direct"	"40.5"	"micron^2"	"direct"	"7.1815"	"micron"	"direct"	"8.82725"	"micron"	"direct"	"6.1205"	"micron"	"direct"	"26.81375"	"micron"	"direct"	"3.59075"	"micron"	"direct"	"0.6933643"	"dimensionless"	"direct"	"0.70786392"	"dimensionless"	"direct"	"0.72058723"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.228"	"Geometrical Property Characterization"	"individual"	"nucleus"	"228"	"0.3779 -0.9258"	"dimensionless"	"Unit Vector"	"direct"	"62.56 162.19 0.0"	"micron"	"direct"	"68.125"	"micron^2"	"direct"	"9.3145"	"micron"	"direct"	"10.84675"	"micron"	"direct"	"8.2795"	"micron"	"direct"	"32.73675"	"micron"	"direct"	"4.65725"	"micron"	"direct"	"0.7633162"	"dimensionless"	"direct"	"0.79881324"	"dimensionless"	"direct"	"0.64602506"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.229"	"Geometrical Property Characterization"	"individual"	"nucleus"	"229"	"0.04 -0.9992"	"dimensionless"	"Unit Vector"	"direct"	"60.42 133.04 0.0"	"micron"	"direct"	"33.5"	"micron^2"	"direct"	"6.5315"	"micron"	"direct"	"7.5295"	"micron"	"direct"	"5.727"	"micron"	"direct"	"21.27825"	"micron"	"direct"	"3.26575"	"micron"	"direct"	"0.76060827"	"dimensionless"	"direct"	"0.92978569"	"dimensionless"	"direct"	"0.6492111"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.230"	"Geometrical Property Characterization"	"individual"	"nucleus"	"230"	"0.9842 -0.177"	"dimensionless"	"Unit Vector"	"direct"	"61.4 449.85 0.0"	"micron"	"direct"	"51.6875"	"micron^2"	"direct"	"8.113"	"micron"	"direct"	"9.55425"	"micron"	"direct"	"7.9265"	"micron"	"direct"	"31.38475"	"micron"	"direct"	"4.0565"	"micron"	"direct"	"0.82963079"	"dimensionless"	"direct"	"0.65941382"	"dimensionless"	"direct"	"0.55831241"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.231"	"Geometrical Property Characterization"	"individual"	"nucleus"	"231"	"0.7776 0.6287"	"dimensionless"	"Unit Vector"	"direct"	"61.86 21.89 0.0"	"micron"	"direct"	"45.375"	"micron^2"	"direct"	"7.6015"	"micron"	"direct"	"11.8015"	"micron"	"direct"	"5.113"	"micron"	"direct"	"28.9455"	"micron"	"direct"	"3.80075"	"micron"	"direct"	"0.43325001"	"dimensionless"	"direct"	"0.68055682"	"dimensionless"	"direct"	"0.90127378"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.232"	"Geometrical Property Characterization"	"individual"	"nucleus"	"232"	"0.5721 -0.8202"	"dimensionless"	"Unit Vector"	"direct"	"63.6 39.32 0.0"	"micron"	"direct"	"38.0625"	"micron^2"	"direct"	"6.962"	"micron"	"direct"	"12.7105"	"micron"	"direct"	"4.42125"	"micron"	"direct"	"34.092"	"micron"	"direct"	"3.481"	"micron"	"direct"	"0.34784234"	"dimensionless"	"direct"	"0.41153068"	"dimensionless"	"direct"	"0.93755304"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
"MCDS_S_0000000121.0.233"	"Geometrical Property Characterization"	"individual"	"nucleus"	"233"	"0.3078 0.9514"	"dimensionless"	"Unit Vector"	"direct"	"62.51 239.96 0.0"	"micron"	"direct"	"53.375"	"micron^2"	"direct"	"8.2445"	"micron"	"direct"	"9.59175"	"micron"	"direct"	"7.242"	"micron"	"direct"	"27.87425"	"micron"	"direct"	"4.12225"	"micron"	"direct"	"0.75502385"	"dimensionless"	"direct"	"0.86325951"	"dimensionless"	"direct"	"0.65569733"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000121.xml"
