"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000208.0.42"	"Geometrical Property Characterization"	"individual"	"nucleus"	"42"	"0.6591 -0.7521"	"dimensionless"	"Unit Vector"	"direct"	"33.8 92.16 0.0"	"micron"	"direct"	"23.25"	"micron^2"	"direct"	"5.4415"	"micron"	"direct"	"7.04125"	"micron"	"direct"	"4.87225"	"micron"	"direct"	"24.503"	"micron"	"direct"	"2.72075"	"micron"	"direct"	"0.6919581"	"dimensionless"	"direct"	"0.48662487"	"dimensionless"	"direct"	"0.72193766"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.43"	"Geometrical Property Characterization"	"individual"	"nucleus"	"43"	"0.7417 0.6707"	"dimensionless"	"Unit Vector"	"direct"	"35.88 182.62 0.0"	"micron"	"direct"	"19.625"	"micron^2"	"direct"	"4.999"	"micron"	"direct"	"5.41175"	"micron"	"direct"	"4.86525"	"micron"	"direct"	"17.9425"	"micron"	"direct"	"2.4995"	"micron"	"direct"	"0.89901603"	"dimensionless"	"direct"	"0.76604383"	"dimensionless"	"direct"	"0.43791572"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.44"	"Geometrical Property Characterization"	"individual"	"nucleus"	"44"	"0.2461 0.9693"	"dimensionless"	"Unit Vector"	"direct"	"38.37 152.44 0.0"	"micron"	"direct"	"36.8125"	"micron^2"	"direct"	"6.847"	"micron"	"direct"	"8.609"	"micron"	"direct"	"5.90925"	"micron"	"direct"	"26.64225"	"micron"	"direct"	"3.4235"	"micron"	"direct"	"0.68640376"	"dimensionless"	"direct"	"0.65172349"	"dimensionless"	"direct"	"0.72722065"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.45"	"Geometrical Property Characterization"	"individual"	"nucleus"	"45"	"0.945 0.327"	"dimensionless"	"Unit Vector"	"direct"	"36.16 168.17 0.0"	"micron"	"direct"	"23.125"	"micron^2"	"direct"	"5.4265"	"micron"	"direct"	"7.51675"	"micron"	"direct"	"4.35275"	"micron"	"direct"	"21.77825"	"micron"	"direct"	"2.71325"	"micron"	"direct"	"0.5790734"	"dimensionless"	"direct"	"0.61269685"	"dimensionless"	"direct"	"0.81527541"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.46"	"Geometrical Property Characterization"	"individual"	"nucleus"	"46"	"0.7727 0.6348"	"dimensionless"	"Unit Vector"	"direct"	"40.33 121.25 0.0"	"micron"	"direct"	"113.75"	"micron^2"	"direct"	"12.0355"	"micron"	"direct"	"17.29825"	"micron"	"direct"	"8.6275"	"micron"	"direct"	"46.13775"	"micron"	"direct"	"6.01775"	"micron"	"direct"	"0.49874987"	"dimensionless"	"direct"	"0.67150376"	"dimensionless"	"direct"	"0.86674596"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.47"	"Geometrical Property Characterization"	"individual"	"nucleus"	"47"	"0.2149 0.9766"	"dimensionless"	"Unit Vector"	"direct"	"39.77 213.97 0.0"	"micron"	"direct"	"78.0"	"micron^2"	"direct"	"9.9665"	"micron"	"direct"	"11.22925"	"micron"	"direct"	"9.05575"	"micron"	"direct"	"34.64225"	"micron"	"direct"	"4.98325"	"micron"	"direct"	"0.80644299"	"dimensionless"	"direct"	"0.81675591"	"dimensionless"	"direct"	"0.59131184"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.48"	"Geometrical Property Characterization"	"individual"	"nucleus"	"48"	"0.72 -0.694"	"dimensionless"	"Unit Vector"	"direct"	"38.65 248.09 0.0"	"micron"	"direct"	"15.75"	"micron^2"	"direct"	"4.4785"	"micron"	"direct"	"6.27125"	"micron"	"direct"	"3.303"	"micron"	"direct"	"15.63175"	"micron"	"direct"	"2.23925"	"micron"	"direct"	"0.52668926"	"dimensionless"	"direct"	"0.80998173"	"dimensionless"	"direct"	"0.8500579"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.49"	"Geometrical Property Characterization"	"individual"	"nucleus"	"49"	"0.9631 -0.269"	"dimensionless"	"Unit Vector"	"direct"	"46.03 46.11 0.0"	"micron"	"direct"	"122.625"	"micron^2"	"direct"	"12.4965"	"micron"	"direct"	"14.5855"	"micron"	"direct"	"12.854"	"micron"	"direct"	"54.37"	"micron"	"direct"	"6.24825"	"micron"	"direct"	"0.88128621"	"dimensionless"	"direct"	"0.52127899"	"dimensionless"	"direct"	"0.47258292"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.50"	"Geometrical Property Characterization"	"individual"	"nucleus"	"50"	"0.059 0.9983"	"dimensionless"	"Unit Vector"	"direct"	"42.43 145.4 0.0"	"micron"	"direct"	"79.25"	"micron^2"	"direct"	"10.046"	"micron"	"direct"	"12.11325"	"micron"	"direct"	"8.5695"	"micron"	"direct"	"37.688"	"micron"	"direct"	"5.023"	"micron"	"direct"	"0.70744846"	"dimensionless"	"direct"	"0.70113711"	"dimensionless"	"direct"	"0.70676494"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.51"	"Geometrical Property Characterization"	"individual"	"nucleus"	"51"	"0.5728 0.8197"	"dimensionless"	"Unit Vector"	"direct"	"40.28 7.38 0.0"	"micron"	"direct"	"14.0"	"micron^2"	"direct"	"4.2225"	"micron"	"direct"	"7.3245"	"micron"	"direct"	"2.53"	"micron"	"direct"	"16.753"	"micron"	"direct"	"2.11125"	"micron"	"direct"	"0.34541607"	"dimensionless"	"direct"	"0.62683426"	"dimensionless"	"direct"	"0.93844965"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.52"	"Geometrical Property Characterization"	"individual"	"nucleus"	"52"	"0.5101 0.8601"	"dimensionless"	"Unit Vector"	"direct"	"44.53 132.69 0.0"	"micron"	"direct"	"97.375"	"micron^2"	"direct"	"11.136"	"micron"	"direct"	"12.656"	"micron"	"direct"	"9.934"	"micron"	"direct"	"38.092"	"micron"	"direct"	"5.568"	"micron"	"direct"	"0.78492415"	"dimensionless"	"direct"	"0.84331492"	"dimensionless"	"direct"	"0.61959187"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.53"	"Geometrical Property Characterization"	"individual"	"nucleus"	"53"	"0.541 0.841"	"dimensionless"	"Unit Vector"	"direct"	"43.78 196.89 0.0"	"micron"	"direct"	"89.4375"	"micron^2"	"direct"	"10.672"	"micron"	"direct"	"12.42075"	"micron"	"direct"	"9.2745"	"micron"	"direct"	"38.54"	"micron"	"direct"	"5.336"	"micron"	"direct"	"0.74669404"	"dimensionless"	"direct"	"0.75666927"	"dimensionless"	"direct"	"0.66516766"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.54"	"Geometrical Property Characterization"	"individual"	"nucleus"	"54"	"0.8779 0.4789"	"dimensionless"	"Unit Vector"	"direct"	"41.57 55.99 0.0"	"micron"	"direct"	"46.5625"	"micron^2"	"direct"	"7.7005"	"micron"	"direct"	"9.70575"	"micron"	"direct"	"6.366"	"micron"	"direct"	"27.34925"	"micron"	"direct"	"3.85025"	"micron"	"direct"	"0.65589985"	"dimensionless"	"direct"	"0.78226754"	"dimensionless"	"direct"	"0.75484792"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.55"	"Geometrical Property Characterization"	"individual"	"nucleus"	"55"	"0.5891 0.8081"	"dimensionless"	"Unit Vector"	"direct"	"44.03 178.55 0.0"	"micron"	"direct"	"79.6875"	"micron^2"	"direct"	"10.0735"	"micron"	"direct"	"13.0405"	"micron"	"direct"	"8.043"	"micron"	"direct"	"41.27375"	"micron"	"direct"	"5.03675"	"micron"	"direct"	"0.61677083"	"dimensionless"	"direct"	"0.58783062"	"dimensionless"	"direct"	"0.78714277"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.56"	"Geometrical Property Characterization"	"individual"	"nucleus"	"56"	"0.517 0.856"	"dimensionless"	"Unit Vector"	"direct"	"47.53 61.34 0.0"	"micron"	"direct"	"93.9375"	"micron^2"	"direct"	"10.9375"	"micron"	"direct"	"13.324"	"micron"	"direct"	"9.582"	"micron"	"direct"	"39.981"	"micron"	"direct"	"5.46875"	"micron"	"direct"	"0.71915341"	"dimensionless"	"direct"	"0.73848479"	"dimensionless"	"direct"	"0.69485133"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.57"	"Geometrical Property Characterization"	"individual"	"nucleus"	"57"	"0.3949 0.9187"	"dimensionless"	"Unit Vector"	"direct"	"52.85 216.48 0.0"	"micron"	"direct"	"151.875"	"micron^2"	"direct"	"13.907"	"micron"	"direct"	"18.154"	"micron"	"direct"	"11.11625"	"micron"	"direct"	"52.5165"	"micron"	"direct"	"6.9535"	"micron"	"direct"	"0.61233062"	"dimensionless"	"direct"	"0.69199763"	"dimensionless"	"direct"	"0.79060181"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.58"	"Geometrical Property Characterization"	"individual"	"nucleus"	"58"	"0.677 -0.736"	"dimensionless"	"Unit Vector"	"direct"	"46.23 112.76 0.0"	"micron"	"direct"	"22.875"	"micron^2"	"direct"	"5.3975"	"micron"	"direct"	"5.96075"	"micron"	"direct"	"5.0485"	"micron"	"direct"	"19.1405"	"micron"	"direct"	"2.69875"	"micron"	"direct"	"0.84695718"	"dimensionless"	"direct"	"0.7846291"	"dimensionless"	"direct"	"0.53166111"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.59"	"Geometrical Property Characterization"	"individual"	"nucleus"	"59"	"0.8946 0.4468"	"dimensionless"	"Unit Vector"	"direct"	"47.83 234.63 0.0"	"micron"	"direct"	"88.125"	"micron^2"	"direct"	"10.5935"	"micron"	"direct"	"15.39125"	"micron"	"direct"	"7.8755"	"micron"	"direct"	"41.73825"	"micron"	"direct"	"5.29675"	"micron"	"direct"	"0.51168684"	"dimensionless"	"direct"	"0.63568289"	"dimensionless"	"direct"	"0.85917203"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.60"	"Geometrical Property Characterization"	"individual"	"nucleus"	"60"	"0.9279 0.3729"	"dimensionless"	"Unit Vector"	"direct"	"46.29 29.58 0.0"	"micron"	"direct"	"17.4375"	"micron^2"	"direct"	"4.7125"	"micron"	"direct"	"7.06425"	"micron"	"direct"	"3.26075"	"micron"	"direct"	"17.6925"	"micron"	"direct"	"2.35625"	"micron"	"direct"	"0.46158474"	"dimensionless"	"direct"	"0.70002843"	"dimensionless"	"direct"	"0.88709612"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.61"	"Geometrical Property Characterization"	"individual"	"nucleus"	"61"	"0.8038 -0.5949"	"dimensionless"	"Unit Vector"	"direct"	"47.06 223.97 0.0"	"micron"	"direct"	"19.625"	"micron^2"	"direct"	"4.999"	"micron"	"direct"	"5.544"	"micron"	"direct"	"4.913"	"micron"	"direct"	"17.546"	"micron"	"direct"	"2.4995"	"micron"	"direct"	"0.88618326"	"dimensionless"	"direct"	"0.80105674"	"dimensionless"	"direct"	"0.4633349"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.62"	"Geometrical Property Characterization"	"individual"	"nucleus"	"62"	"0.4899 0.8718"	"dimensionless"	"Unit Vector"	"direct"	"50.41 246.49 0.0"	"micron"	"direct"	"95.0625"	"micron^2"	"direct"	"11.0025"	"micron"	"direct"	"12.08975"	"micron"	"direct"	"10.2935"	"micron"	"direct"	"38.70275"	"micron"	"direct"	"5.50125"	"micron"	"direct"	"0.85142373"	"dimensionless"	"direct"	"0.79750873"	"dimensionless"	"direct"	"0.52447844"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.63"	"Geometrical Property Characterization"	"individual"	"nucleus"	"63"	"0.765 0.644"	"dimensionless"	"Unit Vector"	"direct"	"51.52 95.65 0.0"	"micron"	"direct"	"113.5"	"micron^2"	"direct"	"12.0225"	"micron"	"direct"	"13.7065"	"micron"	"direct"	"11.356"	"micron"	"direct"	"56.17925"	"micron"	"direct"	"6.01125"	"micron"	"direct"	"0.82851202"	"dimensionless"	"direct"	"0.45191198"	"dimensionless"	"direct"	"0.55997128"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.64"	"Geometrical Property Characterization"	"individual"	"nucleus"	"64"	"0.5627 -0.8266"	"dimensionless"	"Unit Vector"	"direct"	"49.69 141.97 0.0"	"micron"	"direct"	"28.25"	"micron^2"	"direct"	"5.998"	"micron"	"direct"	"7.281"	"micron"	"direct"	"5.165"	"micron"	"direct"	"21.20275"	"micron"	"direct"	"2.999"	"micron"	"direct"	"0.70938058"	"dimensionless"	"direct"	"0.78966689"	"dimensionless"	"direct"	"0.70482565"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.65"	"Geometrical Property Characterization"	"individual"	"nucleus"	"65"	"0.9949 -0.101"	"dimensionless"	"Unit Vector"	"direct"	"48.58 257.73 0.0"	"micron"	"direct"	"23.625"	"micron^2"	"direct"	"5.485"	"micron"	"direct"	"8.82375"	"micron"	"direct"	"4.252"	"micron"	"direct"	"23.31375"	"micron"	"direct"	"2.7425"	"micron"	"direct"	"0.48188129"	"dimensionless"	"direct"	"0.54620719"	"dimensionless"	"direct"	"0.87623651"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.66"	"Geometrical Property Characterization"	"individual"	"nucleus"	"66"	"0.9009 0.434"	"dimensionless"	"Unit Vector"	"direct"	"52.23 203.74 0.0"	"micron"	"direct"	"70.9375"	"micron^2"	"direct"	"9.5045"	"micron"	"direct"	"14.4645"	"micron"	"direct"	"6.51025"	"micron"	"direct"	"37.03125"	"micron"	"direct"	"4.75225"	"micron"	"direct"	"0.45008469"	"dimensionless"	"direct"	"0.65005335"	"dimensionless"	"direct"	"0.89298587"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.67"	"Geometrical Property Characterization"	"individual"	"nucleus"	"67"	"0.5669 0.8238"	"dimensionless"	"Unit Vector"	"direct"	"54.43 86.76 0.0"	"micron"	"direct"	"42.4375"	"micron^2"	"direct"	"7.3515"	"micron"	"direct"	"9.98725"	"micron"	"direct"	"6.1465"	"micron"	"direct"	"31.39225"	"micron"	"direct"	"3.67575"	"micron"	"direct"	"0.61543468"	"dimensionless"	"direct"	"0.54114639"	"dimensionless"	"direct"	"0.78818789"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.68"	"Geometrical Property Characterization"	"individual"	"nucleus"	"68"	"0.7229 0.6909"	"dimensionless"	"Unit Vector"	"direct"	"55.52 119.39 0.0"	"micron"	"direct"	"93.75"	"micron^2"	"direct"	"10.9265"	"micron"	"direct"	"14.32"	"micron"	"direct"	"8.73475"	"micron"	"direct"	"43.39525"	"micron"	"direct"	"5.46325"	"micron"	"direct"	"0.60996858"	"dimensionless"	"direct"	"0.62560002"	"dimensionless"	"direct"	"0.7924256"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.69"	"Geometrical Property Characterization"	"individual"	"nucleus"	"69"	"0.4149 -0.9099"	"dimensionless"	"Unit Vector"	"direct"	"54.98 187.34 0.0"	"micron"	"direct"	"61.25"	"micron^2"	"direct"	"8.832"	"micron"	"direct"	"10.343"	"micron"	"direct"	"8.32375"	"micron"	"direct"	"36.71325"	"micron"	"direct"	"4.416"	"micron"	"direct"	"0.80477134"	"dimensionless"	"direct"	"0.57104495"	"dimensionless"	"direct"	"0.59358494"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.70"	"Geometrical Property Characterization"	"individual"	"nucleus"	"70"	"0.7878 0.6159"	"dimensionless"	"Unit Vector"	"direct"	"54.89 138.03 0.0"	"micron"	"direct"	"43.6875"	"micron^2"	"direct"	"7.459"	"micron"	"direct"	"9.309"	"micron"	"direct"	"6.1815"	"micron"	"direct"	"27.21175"	"micron"	"direct"	"3.7295"	"micron"	"direct"	"0.66403481"	"dimensionless"	"direct"	"0.74140261"	"dimensionless"	"direct"	"0.74770166"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.71"	"Geometrical Property Characterization"	"individual"	"nucleus"	"71"	"0.9846 0.1749"	"dimensionless"	"Unit Vector"	"direct"	"56.79 76.18 0.0"	"micron"	"direct"	"101.25"	"micron^2"	"direct"	"11.355"	"micron"	"direct"	"14.081"	"micron"	"direct"	"9.792"	"micron"	"direct"	"47.481"	"micron"	"direct"	"5.6775"	"micron"	"direct"	"0.69540516"	"dimensionless"	"direct"	"0.56437164"	"dimensionless"	"direct"	"0.71861789"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.72"	"Geometrical Property Characterization"	"individual"	"nucleus"	"72"	"0.3279 -0.9447"	"dimensionless"	"Unit Vector"	"direct"	"54.37 171.52 0.0"	"micron"	"direct"	"21.25"	"micron^2"	"direct"	"5.202"	"micron"	"direct"	"6.417"	"micron"	"direct"	"4.307"	"micron"	"direct"	"18.02075"	"micron"	"direct"	"2.601"	"micron"	"direct"	"0.67118591"	"dimensionless"	"direct"	"0.82228634"	"dimensionless"	"direct"	"0.74128906"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.73"	"Geometrical Property Characterization"	"individual"	"nucleus"	"73"	"0.96 -0.28"	"dimensionless"	"Unit Vector"	"direct"	"53.4 153.84 0.0"	"micron"	"direct"	"14.0"	"micron^2"	"direct"	"4.2225"	"micron"	"direct"	"5.992"	"micron"	"direct"	"3.045"	"micron"	"direct"	"15.321"	"micron"	"direct"	"2.11125"	"micron"	"direct"	"0.50817757"	"dimensionless"	"direct"	"0.74948626"	"dimensionless"	"direct"	"0.86125232"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.74"	"Geometrical Property Characterization"	"individual"	"nucleus"	"74"	"0.105 0.9945"	"dimensionless"	"Unit Vector"	"direct"	"55.72 176.07 0.0"	"micron"	"direct"	"19.9375"	"micron^2"	"direct"	"5.039"	"micron"	"direct"	"5.886"	"micron"	"direct"	"4.3495"	"micron"	"direct"	"16.6925"	"micron"	"direct"	"2.5195"	"micron"	"direct"	"0.73895685"	"dimensionless"	"direct"	"0.89916169"	"dimensionless"	"direct"	"0.67375276"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.75"	"Geometrical Property Characterization"	"individual"	"nucleus"	"75"	"0.9923 -0.124"	"dimensionless"	"Unit Vector"	"direct"	"57.52 163.75 0.0"	"micron"	"direct"	"100.75"	"micron^2"	"direct"	"11.327"	"micron"	"direct"	"13.734"	"micron"	"direct"	"9.585"	"micron"	"direct"	"42.3345"	"micron"	"direct"	"5.6635"	"micron"	"direct"	"0.69790301"	"dimensionless"	"direct"	"0.70642498"	"dimensionless"	"direct"	"0.71619228"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.76"	"Geometrical Property Characterization"	"individual"	"nucleus"	"76"	"0.028 -0.9996"	"dimensionless"	"Unit Vector"	"direct"	"56.24 252.57 0.0"	"micron"	"direct"	"29.625"	"micron^2"	"direct"	"6.142"	"micron"	"direct"	"6.539"	"micron"	"direct"	"5.807"	"micron"	"direct"	"20.753"	"micron"	"direct"	"3.071"	"micron"	"direct"	"0.88805628"	"dimensionless"	"direct"	"0.86438347"	"dimensionless"	"direct"	"0.45973476"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.77"	"Geometrical Property Characterization"	"individual"	"nucleus"	"77"	"0.7239 -0.6899"	"dimensionless"	"Unit Vector"	"direct"	"56.66 267.55 0.0"	"micron"	"direct"	"18.875"	"micron^2"	"direct"	"4.9025"	"micron"	"direct"	"8.67375"	"micron"	"direct"	"2.92125"	"micron"	"direct"	"20.52075"	"micron"	"direct"	"2.45125"	"micron"	"direct"	"0.33679204"	"dimensionless"	"direct"	"0.56326189"	"dimensionless"	"direct"	"0.94157906"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.78"	"Geometrical Property Characterization"	"individual"	"nucleus"	"78"	"0.183 -0.9831"	"dimensionless"	"Unit Vector"	"direct"	"56.92 232.52 0.0"	"micron"	"direct"	"21.125"	"micron^2"	"direct"	"5.1865"	"micron"	"direct"	"7.188"	"micron"	"direct"	"3.848"	"micron"	"direct"	"18.864"	"micron"	"direct"	"2.59325"	"micron"	"direct"	"0.53533667"	"dimensionless"	"direct"	"0.74600031"	"dimensionless"	"direct"	"0.84463877"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.79"	"Geometrical Property Characterization"	"individual"	"nucleus"	"79"	"0.894 0.448"	"dimensionless"	"Unit Vector"	"direct"	"59.31 103.92 0.0"	"micron"	"direct"	"63.875"	"micron^2"	"direct"	"9.019"	"micron"	"direct"	"16.043"	"micron"	"direct"	"5.2665"	"micron"	"direct"	"38.92925"	"micron"	"direct"	"4.5095"	"micron"	"direct"	"0.32827401"	"dimensionless"	"direct"	"0.52964967"	"dimensionless"	"direct"	"0.94458254"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.80"	"Geometrical Property Characterization"	"individual"	"nucleus"	"80"	"0.9453 0.3261"	"dimensionless"	"Unit Vector"	"direct"	"59.31 148.61 0.0"	"micron"	"direct"	"100.625"	"micron^2"	"direct"	"11.32"	"micron"	"direct"	"14.264"	"micron"	"direct"	"9.17025"	"micron"	"direct"	"40.117"	"micron"	"direct"	"5.66"	"micron"	"direct"	"0.6428947"	"dimensionless"	"direct"	"0.78570381"	"dimensionless"	"direct"	"0.76595457"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.81"	"Geometrical Property Characterization"	"individual"	"nucleus"	"81"	"0.4528 0.8916"	"dimensionless"	"Unit Vector"	"direct"	"58.89 15.68 0.0"	"micron"	"direct"	"18.125"	"micron^2"	"direct"	"4.8045"	"micron"	"direct"	"7.6645"	"micron"	"direct"	"4.00575"	"micron"	"direct"	"22.59025"	"micron"	"direct"	"2.40225"	"micron"	"direct"	"0.52263683"	"dimensionless"	"direct"	"0.44631944"	"dimensionless"	"direct"	"0.85255542"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.82"	"Geometrical Property Characterization"	"individual"	"nucleus"	"82"	"0.9861 -0.166"	"dimensionless"	"Unit Vector"	"direct"	"60.92 32.13 0.0"	"micron"	"direct"	"72.25"	"micron^2"	"direct"	"9.592"	"micron"	"direct"	"13.467"	"micron"	"direct"	"7.02125"	"micron"	"direct"	"38.324"	"micron"	"direct"	"4.796"	"micron"	"direct"	"0.52136705"	"dimensionless"	"direct"	"0.61816733"	"dimensionless"	"direct"	"0.85333253"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.83"	"Geometrical Property Characterization"	"individual"	"nucleus"	"83"	"0.7224 0.6914"	"dimensionless"	"Unit Vector"	"direct"	"60.13 62.43 0.0"	"micron"	"direct"	"20.125"	"micron^2"	"direct"	"5.0625"	"micron"	"direct"	"6.95525"	"micron"	"direct"	"3.89325"	"micron"	"direct"	"19.1065"	"micron"	"direct"	"2.53125"	"micron"	"direct"	"0.55975702"	"dimensionless"	"direct"	"0.69276107"	"dimensionless"	"direct"	"0.82865679"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.84"	"Geometrical Property Characterization"	"individual"	"nucleus"	"84"	"0.9661 -0.258"	"dimensionless"	"Unit Vector"	"direct"	"60.46 257.68 0.0"	"micron"	"direct"	"29.0625"	"micron^2"	"direct"	"6.0835"	"micron"	"direct"	"6.86175"	"micron"	"direct"	"5.61225"	"micron"	"direct"	"21.48525"	"micron"	"direct"	"3.04175"	"micron"	"direct"	"0.8179036"	"dimensionless"	"direct"	"0.79115579"	"dimensionless"	"direct"	"0.57535529"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
"MCDS_S_0000000208.0.85"	"Geometrical Property Characterization"	"individual"	"nucleus"	"85"	"0.8398 -0.5429"	"dimensionless"	"Unit Vector"	"direct"	"60.09 225.36 0.0"	"micron"	"direct"	"17.3125"	"micron^2"	"direct"	"4.6955"	"micron"	"direct"	"5.1535"	"micron"	"direct"	"4.39325"	"micron"	"direct"	"15.364"	"micron"	"direct"	"2.34775"	"micron"	"direct"	"0.8524789"	"dimensionless"	"direct"	"0.92163944"	"dimensionless"	"direct"	"0.52276164"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000208.xml"
