"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000254.0.174"	"Geometrical Property Characterization"	"individual"	"nucleus"	"174"	"0.142 -0.9899"	"dimensionless"	"Unit Vector"	"direct"	"45.57 227.92 0.0"	"micron"	"direct"	"188.6875"	"micron^2"	"direct"	"15.5015"	"micron"	"direct"	"16.773"	"micron"	"direct"	"15.30575"	"micron"	"direct"	"67.5075"	"micron"	"direct"	"7.75075"	"micron"	"direct"	"0.9125231"	"dimensionless"	"direct"	"0.52029415"	"dimensionless"	"direct"	"0.40902517"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.175"	"Geometrical Property Characterization"	"individual"	"nucleus"	"175"	"0.022 0.9998"	"dimensionless"	"Unit Vector"	"direct"	"40.87 324.53 0.0"	"micron"	"direct"	"18.9375"	"micron^2"	"direct"	"4.911"	"micron"	"direct"	"5.9165"	"micron"	"direct"	"4.15125"	"micron"	"direct"	"16.4245"	"micron"	"direct"	"2.4555"	"micron"	"direct"	"0.70163948"	"dimensionless"	"direct"	"0.88216169"	"dimensionless"	"direct"	"0.71253213"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.176"	"Geometrical Property Characterization"	"individual"	"nucleus"	"176"	"0.7691 -0.6391"	"dimensionless"	"Unit Vector"	"direct"	"40.49 32.2 0.0"	"micron"	"direct"	"22.1875"	"micron^2"	"direct"	"5.3155"	"micron"	"direct"	"7.3855"	"micron"	"direct"	"3.93925"	"micron"	"direct"	"19.4245"	"micron"	"direct"	"2.65775"	"micron"	"direct"	"0.53337621"	"dimensionless"	"direct"	"0.73895593"	"dimensionless"	"direct"	"0.84587813"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.177"	"Geometrical Property Characterization"	"individual"	"nucleus"	"177"	"0.5982 -0.8013"	"dimensionless"	"Unit Vector"	"direct"	"41.94 170.81 0.0"	"micron"	"direct"	"50.75"	"micron^2"	"direct"	"8.039"	"micron"	"direct"	"9.02"	"micron"	"direct"	"7.51275"	"micron"	"direct"	"29.8995"	"micron"	"direct"	"4.0195"	"micron"	"direct"	"0.83289911"	"dimensionless"	"direct"	"0.71337528"	"dimensionless"	"direct"	"0.55342485"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.178"	"Geometrical Property Characterization"	"individual"	"nucleus"	"178"	"0.9986 -0.052"	"dimensionless"	"Unit Vector"	"direct"	"40.81 426.38 0.0"	"micron"	"direct"	"28.5"	"micron^2"	"direct"	"6.0245"	"micron"	"direct"	"6.9375"	"micron"	"direct"	"5.37575"	"micron"	"direct"	"20.6925"	"micron"	"direct"	"3.01225"	"micron"	"direct"	"0.77488288"	"dimensionless"	"direct"	"0.83642845"	"dimensionless"	"direct"	"0.63210483"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.179"	"Geometrical Property Characterization"	"individual"	"nucleus"	"179"	"0.984 -0.178"	"dimensionless"	"Unit Vector"	"direct"	"40.94 352.93 0.0"	"micron"	"direct"	"29.6875"	"micron^2"	"direct"	"6.1485"	"micron"	"direct"	"6.885"	"micron"	"direct"	"5.508"	"micron"	"direct"	"20.046"	"micron"	"direct"	"3.07425"	"micron"	"direct"	"0.8"	"dimensionless"	"direct"	"0.92838484"	"dimensionless"	"direct"	"0.6"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.180"	"Geometrical Property Characterization"	"individual"	"nucleus"	"180"	"0.9453 0.3261"	"dimensionless"	"Unit Vector"	"direct"	"40.77 405.11 0.0"	"micron"	"direct"	"31.625"	"micron^2"	"direct"	"6.346"	"micron"	"direct"	"7.64175"	"micron"	"direct"	"5.3505"	"micron"	"direct"	"21.796"	"micron"	"direct"	"3.173"	"micron"	"direct"	"0.70016685"	"dimensionless"	"direct"	"0.83654017"	"dimensionless"	"direct"	"0.71397926"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.181"	"Geometrical Property Characterization"	"individual"	"nucleus"	"181"	"0.6119 -0.7909"	"dimensionless"	"Unit Vector"	"direct"	"40.86 115.65 0.0"	"micron"	"direct"	"19.1875"	"micron^2"	"direct"	"4.943"	"micron"	"direct"	"5.99225"	"micron"	"direct"	"4.1145"	"micron"	"direct"	"16.614"	"micron"	"direct"	"2.4715"	"micron"	"direct"	"0.68663691"	"dimensionless"	"direct"	"0.87353406"	"dimensionless"	"direct"	"0.72700052"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.182"	"Geometrical Property Characterization"	"individual"	"nucleus"	"182"	"0.255 -0.9669"	"dimensionless"	"Unit Vector"	"direct"	"40.68 293.4 0.0"	"micron"	"direct"	"12.6875"	"micron^2"	"direct"	"4.0195"	"micron"	"direct"	"4.94075"	"micron"	"direct"	"3.37825"	"micron"	"direct"	"13.5355"	"micron"	"direct"	"2.00975"	"micron"	"direct"	"0.68375247"	"dimensionless"	"direct"	"0.87023654"	"dimensionless"	"direct"	"0.72971403"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.183"	"Geometrical Property Characterization"	"individual"	"nucleus"	"183"	"0.9975 -0.071"	"dimensionless"	"Unit Vector"	"direct"	"41.87 103.62 0.0"	"micron"	"direct"	"48.0"	"micron^2"	"direct"	"7.8185"	"micron"	"direct"	"10.765"	"micron"	"direct"	"6.11375"	"micron"	"direct"	"31.0815"	"micron"	"direct"	"3.90925"	"micron"	"direct"	"0.56792847"	"dimensionless"	"direct"	"0.62437738"	"dimensionless"	"direct"	"0.82307791"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.184"	"Geometrical Property Characterization"	"individual"	"nucleus"	"184"	"0.7957 -0.6057"	"dimensionless"	"Unit Vector"	"direct"	"44.44 210.95 0.0"	"micron"	"direct"	"76.75"	"micron^2"	"direct"	"9.8865"	"micron"	"direct"	"11.695"	"micron"	"direct"	"8.8775"	"micron"	"direct"	"38.55625"	"micron"	"direct"	"4.94325"	"micron"	"direct"	"0.75908508"	"dimensionless"	"direct"	"0.64878182"	"dimensionless"	"direct"	"0.65099143"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.185"	"Geometrical Property Characterization"	"individual"	"nucleus"	"185"	"0.9498 -0.3129"	"dimensionless"	"Unit Vector"	"direct"	"41.55 263.18 0.0"	"micron"	"direct"	"23.5625"	"micron^2"	"direct"	"5.478"	"micron"	"direct"	"6.85275"	"micron"	"direct"	"4.472"	"micron"	"direct"	"18.796"	"micron"	"direct"	"2.739"	"micron"	"direct"	"0.65258473"	"dimensionless"	"direct"	"0.83810872"	"dimensionless"	"direct"	"0.75771576"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.186"	"Geometrical Property Characterization"	"individual"	"nucleus"	"186"	"0.399 -0.917"	"dimensionless"	"Unit Vector"	"direct"	"41.72 330.21 0.0"	"micron"	"direct"	"16.4375"	"micron^2"	"direct"	"4.575"	"micron"	"direct"	"5.46425"	"micron"	"direct"	"3.84525"	"micron"	"direct"	"15.1925"	"micron"	"direct"	"2.2875"	"micron"	"direct"	"0.70371048"	"dimensionless"	"direct"	"0.89492603"	"dimensionless"	"direct"	"0.71048685"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.187"	"Geometrical Property Characterization"	"individual"	"nucleus"	"187"	"0.7554 -0.6553"	"dimensionless"	"Unit Vector"	"direct"	"42.84 71.67 0.0"	"micron"	"direct"	"35.0"	"micron^2"	"direct"	"6.676"	"micron"	"direct"	"8.8295"	"micron"	"direct"	"5.55125"	"micron"	"direct"	"25.37425"	"micron"	"direct"	"3.338"	"micron"	"direct"	"0.62871624"	"dimensionless"	"direct"	"0.68311132"	"dimensionless"	"direct"	"0.77763481"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.188"	"Geometrical Property Characterization"	"individual"	"nucleus"	"188"	"0.9861 0.166"	"dimensionless"	"Unit Vector"	"direct"	"43.25 454.59 0.0"	"micron"	"direct"	"33.875"	"micron^2"	"direct"	"6.568"	"micron"	"direct"	"7.24925"	"micron"	"direct"	"6.168"	"micron"	"direct"	"22.34925"	"micron"	"direct"	"3.284"	"micron"	"direct"	"0.85084664"	"dimensionless"	"direct"	"0.85224264"	"dimensionless"	"direct"	"0.52541412"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.189"	"Geometrical Property Characterization"	"individual"	"nucleus"	"189"	"0.627 -0.779"	"dimensionless"	"Unit Vector"	"direct"	"45.59 148.33 0.0"	"micron"	"direct"	"91.5625"	"micron^2"	"direct"	"10.7985"	"micron"	"direct"	"12.754"	"micron"	"direct"	"9.8685"	"micron"	"direct"	"42.6525"	"micron"	"direct"	"5.39925"	"micron"	"direct"	"0.77375725"	"dimensionless"	"direct"	"0.63246795"	"dimensionless"	"direct"	"0.63348221"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.190"	"Geometrical Property Characterization"	"individual"	"nucleus"	"190"	"0.7488 -0.6628"	"dimensionless"	"Unit Vector"	"direct"	"42.3 296.93 0.0"	"micron"	"direct"	"13.3125"	"micron^2"	"direct"	"4.1175"	"micron"	"direct"	"5.1145"	"micron"	"direct"	"3.563"	"micron"	"direct"	"14.15675"	"micron"	"direct"	"2.05875"	"micron"	"direct"	"0.69664679"	"dimensionless"	"direct"	"0.83472296"	"dimensionless"	"direct"	"0.71741428"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.191"	"Geometrical Property Characterization"	"individual"	"nucleus"	"191"	"0.4141 0.9102"	"dimensionless"	"Unit Vector"	"direct"	"43.01 281.94 0.0"	"micron"	"direct"	"19.0625"	"micron^2"	"direct"	"4.927"	"micron"	"direct"	"6.889"	"micron"	"direct"	"4.042"	"micron"	"direct"	"19.51925"	"micron"	"direct"	"2.4635"	"micron"	"direct"	"0.58673247"	"dimensionless"	"direct"	"0.62872896"	"dimensionless"	"direct"	"0.80978084"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.192"	"Geometrical Property Characterization"	"individual"	"nucleus"	"192"	"0.258 0.9661"	"dimensionless"	"Unit Vector"	"direct"	"45.51 267.37 0.0"	"micron"	"direct"	"23.5625"	"micron^2"	"direct"	"5.478"	"micron"	"direct"	"6.5965"	"micron"	"direct"	"5.04925"	"micron"	"direct"	"20.59775"	"micron"	"direct"	"2.739"	"micron"	"direct"	"0.7654438"	"dimensionless"	"direct"	"0.69789754"	"dimensionless"	"direct"	"0.64350275"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.193"	"Geometrical Property Characterization"	"individual"	"nucleus"	"193"	"0.96 0.28"	"dimensionless"	"Unit Vector"	"direct"	"45.46 124.35 0.0"	"micron"	"direct"	"51.0625"	"micron^2"	"direct"	"8.064"	"micron"	"direct"	"9.6695"	"micron"	"direct"	"6.87225"	"micron"	"direct"	"27.46025"	"micron"	"direct"	"4.032"	"micron"	"direct"	"0.7107141"	"dimensionless"	"direct"	"0.85094789"	"dimensionless"	"direct"	"0.70348096"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.194"	"Geometrical Property Characterization"	"individual"	"nucleus"	"194"	"0.8047 -0.5937"	"dimensionless"	"Unit Vector"	"direct"	"46.11 375.61 0.0"	"micron"	"direct"	"41.625"	"micron^2"	"direct"	"7.2805"	"micron"	"direct"	"9.02075"	"micron"	"direct"	"6.6655"	"micron"	"direct"	"30.31375"	"micron"	"direct"	"3.64025"	"micron"	"direct"	"0.73890752"	"dimensionless"	"direct"	"0.56922607"	"dimensionless"	"direct"	"0.67380686"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.195"	"Geometrical Property Characterization"	"individual"	"nucleus"	"195"	"0.146 0.9893"	"dimensionless"	"Unit Vector"	"direct"	"45.56 477.09 0.0"	"micron"	"direct"	"19.75"	"micron^2"	"direct"	"5.015"	"micron"	"direct"	"6.65025"	"micron"	"direct"	"4.4215"	"micron"	"direct"	"21.81375"	"micron"	"direct"	"2.5075"	"micron"	"direct"	"0.66486222"	"dimensionless"	"direct"	"0.52157444"	"dimensionless"	"direct"	"0.74696601"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.196"	"Geometrical Property Characterization"	"individual"	"nucleus"	"196"	"0.9794 -0.2021"	"dimensionless"	"Unit Vector"	"direct"	"44.89 48.89 0.0"	"micron"	"direct"	"35.875"	"micron^2"	"direct"	"6.759"	"micron"	"direct"	"7.83425"	"micron"	"direct"	"5.9695"	"micron"	"direct"	"22.96025"	"micron"	"direct"	"3.3795"	"micron"	"direct"	"0.76197466"	"dimensionless"	"direct"	"0.8551623"	"dimensionless"	"direct"	"0.64760684"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.197"	"Geometrical Property Characterization"	"individual"	"nucleus"	"197"	"0.327 -0.945"	"dimensionless"	"Unit Vector"	"direct"	"45.26 431.32 0.0"	"micron"	"direct"	"33.75"	"micron^2"	"direct"	"6.556"	"micron"	"direct"	"6.81675"	"micron"	"direct"	"6.55075"	"micron"	"direct"	"22.02075"	"micron"	"direct"	"3.278"	"micron"	"direct"	"0.96097847"	"dimensionless"	"direct"	"0.87462005"	"dimensionless"	"direct"	"0.27662317"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.198"	"Geometrical Property Characterization"	"individual"	"nucleus"	"198"	"0.9998 -0.021"	"dimensionless"	"Unit Vector"	"direct"	"45.74 402.42 0.0"	"micron"	"direct"	"29.75"	"micron^2"	"direct"	"6.155"	"micron"	"direct"	"6.97425"	"micron"	"direct"	"5.5835"	"micron"	"direct"	"21.546"	"micron"	"direct"	"3.0775"	"micron"	"direct"	"0.80058788"	"dimensionless"	"direct"	"0.8053108"	"dimensionless"	"direct"	"0.59921536"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.199"	"Geometrical Property Characterization"	"individual"	"nucleus"	"199"	"0.1821 -0.9833"	"dimensionless"	"Unit Vector"	"direct"	"48.91 159.16 0.0"	"micron"	"direct"	"51.8125"	"micron^2"	"direct"	"8.123"	"micron"	"direct"	"11.40675"	"micron"	"direct"	"6.205"	"micron"	"direct"	"30.2885"	"micron"	"direct"	"4.0615"	"micron"	"direct"	"0.54397615"	"dimensionless"	"direct"	"0.709723"	"dimensionless"	"direct"	"0.83910068"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.200"	"Geometrical Property Characterization"	"individual"	"nucleus"	"200"	"0.007 1.0"	"dimensionless"	"Unit Vector"	"direct"	"50.71 203.2 0.0"	"micron"	"direct"	"54.75"	"micron^2"	"direct"	"8.35"	"micron"	"direct"	"12.81"	"micron"	"direct"	"6.42975"	"micron"	"direct"	"40.4455"	"micron"	"direct"	"4.175"	"micron"	"direct"	"0.50193208"	"dimensionless"	"direct"	"0.4205848"	"dimensionless"	"direct"	"0.86490704"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.201"	"Geometrical Property Characterization"	"individual"	"nucleus"	"201"	"0.6649 0.7469"	"dimensionless"	"Unit Vector"	"direct"	"47.11 19.36 0.0"	"micron"	"direct"	"38.75"	"micron^2"	"direct"	"7.025"	"micron"	"direct"	"7.48125"	"micron"	"direct"	"6.6865"	"micron"	"direct"	"23.1925"	"micron"	"direct"	"3.5125"	"micron"	"direct"	"0.89376775"	"dimensionless"	"direct"	"0.90528733"	"dimensionless"	"direct"	"0.44853005"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.202"	"Geometrical Property Characterization"	"individual"	"nucleus"	"202"	"0.222 0.975"	"dimensionless"	"Unit Vector"	"direct"	"50.51 57.75 0.0"	"micron"	"direct"	"58.1875"	"micron^2"	"direct"	"8.608"	"micron"	"direct"	"13.35525"	"micron"	"direct"	"5.84825"	"micron"	"direct"	"35.20275"	"micron"	"direct"	"4.304"	"micron"	"direct"	"0.43789895"	"dimensionless"	"direct"	"0.59004669"	"dimensionless"	"direct"	"0.8990242"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.203"	"Geometrical Property Characterization"	"individual"	"nucleus"	"203"	"0.9989 -0.046"	"dimensionless"	"Unit Vector"	"direct"	"45.91 97.42 0.0"	"micron"	"direct"	"20.8125"	"micron^2"	"direct"	"5.148"	"micron"	"direct"	"6.58925"	"micron"	"direct"	"4.19475"	"micron"	"direct"	"18.38175"	"micron"	"direct"	"2.574"	"micron"	"direct"	"0.63660508"	"dimensionless"	"direct"	"0.77403465"	"dimensionless"	"direct"	"0.77118997"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.204"	"Geometrical Property Characterization"	"individual"	"nucleus"	"204"	"0.8751 0.484"	"dimensionless"	"Unit Vector"	"direct"	"46.54 189.26 0.0"	"micron"	"direct"	"20.375"	"micron^2"	"direct"	"5.094"	"micron"	"direct"	"7.681"	"micron"	"direct"	"4.077"	"micron"	"direct"	"21.1925"	"micron"	"direct"	"2.547"	"micron"	"direct"	"0.53079026"	"dimensionless"	"direct"	"0.57008957"	"dimensionless"	"direct"	"0.84750321"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.205"	"Geometrical Property Characterization"	"individual"	"nucleus"	"205"	"0.8511 -0.525"	"dimensionless"	"Unit Vector"	"direct"	"46.19 39.17 0.0"	"micron"	"direct"	"15.875"	"micron^2"	"direct"	"4.4965"	"micron"	"direct"	"5.56"	"micron"	"direct"	"3.787"	"micron"	"direct"	"15.571"	"micron"	"direct"	"2.24825"	"micron"	"direct"	"0.68111511"	"dimensionless"	"direct"	"0.822793"	"dimensionless"	"direct"	"0.73217635"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.206"	"Geometrical Property Characterization"	"individual"	"nucleus"	"206"	"0.76 -0.65"	"dimensionless"	"Unit Vector"	"direct"	"47.11 137.43 0.0"	"micron"	"direct"	"21.5"	"micron^2"	"direct"	"5.2325"	"micron"	"direct"	"6.36425"	"micron"	"direct"	"4.364"	"micron"	"direct"	"17.6925"	"micron"	"direct"	"2.61625"	"micron"	"direct"	"0.68570531"	"dimensionless"	"direct"	"0.86311749"	"dimensionless"	"direct"	"0.72787927"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.207"	"Geometrical Property Characterization"	"individual"	"nucleus"	"207"	"0.4981 -0.8671"	"dimensionless"	"Unit Vector"	"direct"	"46.79 469.32 0.0"	"micron"	"direct"	"12.8125"	"micron^2"	"direct"	"4.0395"	"micron"	"direct"	"5.1035"	"micron"	"direct"	"3.222"	"micron"	"direct"	"13.614"	"micron"	"direct"	"2.01975"	"micron"	"direct"	"0.63133144"	"dimensionless"	"direct"	"0.86870486"	"dimensionless"	"direct"	"0.77551313"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.208"	"Geometrical Property Characterization"	"individual"	"nucleus"	"208"	"0.8875 -0.4608"	"dimensionless"	"Unit Vector"	"direct"	"48.5 348.7 0.0"	"micron"	"direct"	"38.5"	"micron^2"	"direct"	"7.002"	"micron"	"direct"	"10.57675"	"micron"	"direct"	"4.84275"	"micron"	"direct"	"25.99575"	"micron"	"direct"	"3.501"	"micron"	"direct"	"0.45786749"	"dimensionless"	"direct"	"0.7159223"	"dimensionless"	"direct"	"0.88902045"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.209"	"Geometrical Property Characterization"	"individual"	"nucleus"	"209"	"0.106 0.9944"	"dimensionless"	"Unit Vector"	"direct"	"51.01 3.23 0.0"	"micron"	"direct"	"43.375"	"micron^2"	"direct"	"7.432"	"micron"	"direct"	"10.55475"	"micron"	"direct"	"5.335"	"micron"	"direct"	"26.87425"	"micron"	"direct"	"3.716"	"micron"	"direct"	"0.50545963"	"dimensionless"	"direct"	"0.75470399"	"dimensionless"	"direct"	"0.86285026"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.210"	"Geometrical Property Characterization"	"individual"	"nucleus"	"210"	"0.9203 -0.3911"	"dimensionless"	"Unit Vector"	"direct"	"47.15 10.27 0.0"	"micron"	"direct"	"16.5625"	"micron^2"	"direct"	"4.5925"	"micron"	"direct"	"6.14875"	"micron"	"direct"	"3.45375"	"micron"	"direct"	"15.571"	"micron"	"direct"	"2.29625"	"micron"	"direct"	"0.56169953"	"dimensionless"	"direct"	"0.85842577"	"dimensionless"	"direct"	"0.82734131"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.211"	"Geometrical Property Characterization"	"individual"	"nucleus"	"211"	"0.9999 -0.011"	"dimensionless"	"Unit Vector"	"direct"	"48.46 167.35 0.0"	"micron"	"direct"	"53.5625"	"micron^2"	"direct"	"8.259"	"micron"	"direct"	"11.40425"	"micron"	"direct"	"6.33275"	"micron"	"direct"	"33.49575"	"micron"	"direct"	"4.1295"	"micron"	"direct"	"0.55529737"	"dimensionless"	"direct"	"0.59991717"	"dimensionless"	"direct"	"0.83165187"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.212"	"Geometrical Property Characterization"	"individual"	"nucleus"	"212"	"0.235 -0.972"	"dimensionless"	"Unit Vector"	"direct"	"49.51 249.01 0.0"	"micron"	"direct"	"37.375"	"micron^2"	"direct"	"6.899"	"micron"	"direct"	"9.10775"	"micron"	"direct"	"5.46"	"micron"	"direct"	"25.91725"	"micron"	"direct"	"3.4495"	"micron"	"direct"	"0.59948945"	"dimensionless"	"direct"	"0.69921901"	"dimensionless"	"direct"	"0.80038266"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.213"	"Geometrical Property Characterization"	"individual"	"nucleus"	"213"	"0.9777 -0.2099"	"dimensionless"	"Unit Vector"	"direct"	"49.26 449.33 0.0"	"micron"	"direct"	"51.875"	"micron^2"	"direct"	"8.128"	"micron"	"direct"	"9.94425"	"micron"	"direct"	"7.13075"	"micron"	"direct"	"29.55625"	"micron"	"direct"	"4.064"	"micron"	"direct"	"0.71707268"	"dimensionless"	"direct"	"0.74622417"	"dimensionless"	"direct"	"0.6969984"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.214"	"Geometrical Property Characterization"	"individual"	"nucleus"	"214"	"0.036 -0.9994"	"dimensionless"	"Unit Vector"	"direct"	"48.12 31.61 0.0"	"micron"	"direct"	"24.5"	"micron^2"	"direct"	"5.5855"	"micron"	"direct"	"6.533"	"micron"	"direct"	"5.065"	"micron"	"direct"	"20.2175"	"micron"	"direct"	"2.79275"	"micron"	"direct"	"0.77529466"	"dimensionless"	"direct"	"0.75321862"	"dimensionless"	"direct"	"0.63159971"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.215"	"Geometrical Property Characterization"	"individual"	"nucleus"	"215"	"0.3829 -0.9238"	"dimensionless"	"Unit Vector"	"direct"	"48.5 36.03 0.0"	"micron"	"direct"	"19.625"	"micron^2"	"direct"	"4.999"	"micron"	"direct"	"5.97825"	"micron"	"direct"	"4.46475"	"micron"	"direct"	"16.98525"	"micron"	"direct"	"2.4995"	"micron"	"direct"	"0.74683227"	"dimensionless"	"direct"	"0.8548219"	"dimensionless"	"direct"	"0.66501245"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.216"	"Geometrical Property Characterization"	"individual"	"nucleus"	"216"	"0.1369 -0.9906"	"dimensionless"	"Unit Vector"	"direct"	"50.88 426.99 0.0"	"micron"	"direct"	"40.5625"	"micron^2"	"direct"	"7.187"	"micron"	"direct"	"10.3925"	"micron"	"direct"	"5.12675"	"micron"	"direct"	"26.16725"	"micron"	"direct"	"3.5935"	"micron"	"direct"	"0.49331248"	"dimensionless"	"direct"	"0.74442065"	"dimensionless"	"direct"	"0.86985217"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
"MCDS_S_0000000254.0.217"	"Geometrical Property Characterization"	"individual"	"nucleus"	"217"	"0.7931 -0.6091"	"dimensionless"	"Unit Vector"	"direct"	"50.15 113.48 0.0"	"micron"	"direct"	"56.5"	"micron^2"	"direct"	"8.4825"	"micron"	"direct"	"12.76"	"micron"	"direct"	"6.1505"	"micron"	"direct"	"33.55625"	"micron"	"direct"	"4.24125"	"micron"	"direct"	"0.48201411"	"dimensionless"	"direct"	"0.6305383"	"dimensionless"	"direct"	"0.87616346"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000254.xml"
