"Sample Name"	"Protocol REF"	"Characteristic[Population Type]"	"Characteristic[Cell Part]"	"Cell ID"	"Parameter Value[Orientation]"	"Units"	"Characteristic[Orientation Formalism]"	"Characteristic[Orientation Measurement Type]"	"Parameter Value[Position]"	"Units"	"Characteristic[Position Measurement Type]"	"Parameter Value[Total Area]"	"Units"	"Characteristic[Total Area Measurement Type]"	"Parameter Value[Diameter]"	"Units"	"Characteristic[Diameter Measurement Type]"	"Parameter Value[Major Axis]"	"Units"	"Characteristic[Major Axis Measurement Type]"	"Parameter Value [Minor Axis]"	"Units"	"Characteristic[Minor Axis Measurement Type]"	"Parameter Value[Perimeter]"	"Units"	"Characteristic[Perimeter Measurement Type]"	"Parameter Value[Radius]"	"Units"	"Characteristic[Radius Measurement Type]"	"Parameter Value[Aspect Ratio]"	"Units"	"Characteristic[Aspect Ratio Measurement Type]"	"Parameter Value[Circularity]"	"Units"	"Characteristic[Circularity Measurement Type]"	"Parameter Value[Eccentricity]"	"Units"	"Characteristic[Eccentricity Measurement Type]"	"Assay Name"	"MCDS-DSS File"
"MCDS_S_0000000154.0.42"	"Geometrical Property Characterization"	"individual"	"nucleus"	"42"	"0.581 0.8139"	"dimensionless"	"Unit Vector"	"direct"	"52.87 132.14 0.0"	"micron"	"direct"	"29.625"	"micron^2"	"direct"	"6.142"	"micron"	"direct"	"6.7015"	"micron"	"direct"	"5.89425"	"micron"	"direct"	"21.58875"	"micron"	"direct"	"3.071"	"micron"	"direct"	"0.87954189"	"dimensionless"	"direct"	"0.79875434"	"dimensionless"	"direct"	"0.47582146"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.43"	"Geometrical Property Characterization"	"individual"	"nucleus"	"43"	"0.03 -0.9996"	"dimensionless"	"Unit Vector"	"direct"	"53.76 136.98 0.0"	"micron"	"direct"	"26.0"	"micron^2"	"direct"	"5.754"	"micron"	"direct"	"6.94375"	"micron"	"direct"	"4.899"	"micron"	"direct"	"20.046"	"micron"	"direct"	"2.877"	"micron"	"direct"	"0.70552655"	"dimensionless"	"direct"	"0.81306967"	"dimensionless"	"direct"	"0.70868349"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.44"	"Geometrical Property Characterization"	"individual"	"nucleus"	"44"	"0.8718 -0.4899"	"dimensionless"	"Unit Vector"	"direct"	"53.42 68.49 0.0"	"micron"	"direct"	"30.875"	"micron^2"	"direct"	"6.2705"	"micron"	"direct"	"8.5645"	"micron"	"direct"	"4.674"	"micron"	"direct"	"23.8565"	"micron"	"direct"	"3.13525"	"micron"	"direct"	"0.54574114"	"dimensionless"	"direct"	"0.68171582"	"dimensionless"	"direct"	"0.83795382"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.45"	"Geometrical Property Characterization"	"individual"	"nucleus"	"45"	"0.6159 0.7878"	"dimensionless"	"Unit Vector"	"direct"	"57.39 16.59 0.0"	"micron"	"direct"	"109.875"	"micron^2"	"direct"	"11.829"	"micron"	"direct"	"15.729"	"micron"	"direct"	"9.26375"	"micron"	"direct"	"44.21325"	"micron"	"direct"	"5.9145"	"micron"	"direct"	"0.58895988"	"dimensionless"	"direct"	"0.70632385"	"dimensionless"	"direct"	"0.80816227"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.46"	"Geometrical Property Characterization"	"individual"	"nucleus"	"46"	"0.8631 0.5051"	"dimensionless"	"Unit Vector"	"direct"	"55.99 199.26 0.0"	"micron"	"direct"	"63.0"	"micron^2"	"direct"	"8.957"	"micron"	"direct"	"9.44675"	"micron"	"direct"	"8.5385"	"micron"	"direct"	"29.5815"	"micron"	"direct"	"4.4785"	"micron"	"direct"	"0.90385582"	"dimensionless"	"direct"	"0.90471133"	"dimensionless"	"direct"	"0.42783718"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.47"	"Geometrical Property Characterization"	"individual"	"nucleus"	"47"	"0.9648 -0.2629"	"dimensionless"	"Unit Vector"	"direct"	"57.99 111.61 0.0"	"micron"	"direct"	"73.4375"	"micron^2"	"direct"	"9.6705"	"micron"	"direct"	"11.58575"	"micron"	"direct"	"8.2885"	"micron"	"direct"	"36.092"	"micron"	"direct"	"4.83525"	"micron"	"direct"	"0.7154047"	"dimensionless"	"direct"	"0.70844453"	"dimensionless"	"direct"	"0.69871032"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.48"	"Geometrical Property Characterization"	"individual"	"nucleus"	"48"	"0.8246 -0.5657"	"dimensionless"	"Unit Vector"	"direct"	"58.24 178.21 0.0"	"micron"	"direct"	"25.4375"	"micron^2"	"direct"	"5.6915"	"micron"	"direct"	"6.9435"	"micron"	"direct"	"4.968"	"micron"	"direct"	"21.6495"	"micron"	"direct"	"2.84575"	"micron"	"direct"	"0.71548931"	"dimensionless"	"direct"	"0.68200656"	"dimensionless"	"direct"	"0.69862368"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.49"	"Geometrical Property Characterization"	"individual"	"nucleus"	"49"	"0.5538 0.8327"	"dimensionless"	"Unit Vector"	"direct"	"63.22 99.4 0.0"	"micron"	"direct"	"65.625"	"micron^2"	"direct"	"9.142"	"micron"	"direct"	"10.09275"	"micron"	"direct"	"8.3285"	"micron"	"direct"	"30.435"	"micron"	"direct"	"4.571"	"micron"	"direct"	"0.8251963"	"dimensionless"	"direct"	"0.8902922"	"dimensionless"	"direct"	"0.56484605"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.50"	"Geometrical Property Characterization"	"individual"	"nucleus"	"50"	"0.3791 -0.9253"	"dimensionless"	"Unit Vector"	"direct"	"62.69 106.36 0.0"	"micron"	"direct"	"31.75"	"micron^2"	"direct"	"6.3585"	"micron"	"direct"	"7.64"	"micron"	"direct"	"5.50975"	"micron"	"direct"	"21.728"	"micron"	"direct"	"3.17925"	"micron"	"direct"	"0.72117147"	"dimensionless"	"direct"	"0.84511165"	"dimensionless"	"direct"	"0.69275661"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.51"	"Geometrical Property Characterization"	"individual"	"nucleus"	"51"	"0.9 -0.436"	"dimensionless"	"Unit Vector"	"direct"	"65.53 88.76 0.0"	"micron"	"direct"	"37.5625"	"micron^2"	"direct"	"6.9165"	"micron"	"direct"	"9.20375"	"micron"	"direct"	"5.44225"	"micron"	"direct"	"26.262"	"micron"	"direct"	"3.45825"	"micron"	"direct"	"0.59130789"	"dimensionless"	"direct"	"0.68439804"	"dimensionless"	"direct"	"0.80644589"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.52"	"Geometrical Property Characterization"	"individual"	"nucleus"	"52"	"0.9564 0.2921"	"dimensionless"	"Unit Vector"	"direct"	"66.55 208.13 0.0"	"micron"	"direct"	"64.6875"	"micron^2"	"direct"	"9.076"	"micron"	"direct"	"10.141"	"micron"	"direct"	"8.16"	"micron"	"direct"	"30.34925"	"micron"	"direct"	"4.538"	"micron"	"direct"	"0.80465437"	"dimensionless"	"direct"	"0.88253981"	"dimensionless"	"direct"	"0.5937435"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.53"	"Geometrical Property Characterization"	"individual"	"nucleus"	"53"	"0.7322 -0.6811"	"dimensionless"	"Unit Vector"	"direct"	"69.88 5.95 0.0"	"micron"	"direct"	"104.5625"	"micron^2"	"direct"	"11.5395"	"micron"	"direct"	"13.87225"	"micron"	"direct"	"9.73075"	"micron"	"direct"	"41.06675"	"micron"	"direct"	"5.76975"	"micron"	"direct"	"0.70145434"	"dimensionless"	"direct"	"0.77912144"	"dimensionless"	"direct"	"0.71271439"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.54"	"Geometrical Property Characterization"	"individual"	"nucleus"	"54"	"0.171 -0.9853"	"dimensionless"	"Unit Vector"	"direct"	"68.37 79.84 0.0"	"micron"	"direct"	"52.6875"	"micron^2"	"direct"	"8.191"	"micron"	"direct"	"9.01225"	"micron"	"direct"	"7.71125"	"micron"	"direct"	"28.228"	"micron"	"direct"	"4.0955"	"micron"	"direct"	"0.85564093"	"dimensionless"	"direct"	"0.83091622"	"dimensionless"	"direct"	"0.51756989"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.55"	"Geometrical Property Characterization"	"individual"	"nucleus"	"55"	"0.9558 0.2939"	"dimensionless"	"Unit Vector"	"direct"	"70.6 64.62 0.0"	"micron"	"direct"	"59.625"	"micron^2"	"direct"	"8.714"	"micron"	"direct"	"9.62875"	"micron"	"direct"	"7.9985"	"micron"	"direct"	"30.435"	"micron"	"direct"	"4.357"	"micron"	"direct"	"0.83068934"	"dimensionless"	"direct"	"0.80889406"	"dimensionless"	"direct"	"0.55673622"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.56"	"Geometrical Property Characterization"	"individual"	"nucleus"	"56"	"0.033 -0.9995"	"dimensionless"	"Unit Vector"	"direct"	"73.76 230.74 0.0"	"micron"	"direct"	"53.6875"	"micron^2"	"direct"	"8.2685"	"micron"	"direct"	"12.4305"	"micron"	"direct"	"5.9185"	"micron"	"direct"	"32.34925"	"micron"	"direct"	"4.13425"	"micron"	"direct"	"0.47612727"	"dimensionless"	"direct"	"0.64469546"	"dimensionless"	"direct"	"0.87937638"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.57"	"Geometrical Property Characterization"	"individual"	"nucleus"	"57"	"0.4251 0.9052"	"dimensionless"	"Unit Vector"	"direct"	"74.11 158.95 0.0"	"micron"	"direct"	"45.25"	"micron^2"	"direct"	"7.591"	"micron"	"direct"	"10.2825"	"micron"	"direct"	"5.71075"	"micron"	"direct"	"27.14225"	"micron"	"direct"	"3.7955"	"micron"	"direct"	"0.55538536"	"dimensionless"	"direct"	"0.77185684"	"dimensionless"	"direct"	"0.83159311"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.58"	"Geometrical Property Characterization"	"individual"	"nucleus"	"58"	"0.093 0.9957"	"dimensionless"	"Unit Vector"	"direct"	"75.58 236.83 0.0"	"micron"	"direct"	"18.9375"	"micron^2"	"direct"	"4.911"	"micron"	"direct"	"10.40125"	"micron"	"direct"	"2.68"	"micron"	"direct"	"23.80325"	"micron"	"direct"	"2.4555"	"micron"	"direct"	"0.25766134"	"dimensionless"	"direct"	"0.42001035"	"dimensionless"	"direct"	"0.96623529"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.59"	"Geometrical Property Characterization"	"individual"	"nucleus"	"59"	"0.984 0.178"	"dimensionless"	"Unit Vector"	"direct"	"72.67 111.82 0.0"	"micron"	"direct"	"22.6875"	"micron^2"	"direct"	"5.375"	"micron"	"direct"	"6.608"	"micron"	"direct"	"4.381"	"micron"	"direct"	"17.77825"	"micron"	"direct"	"2.6875"	"micron"	"direct"	"0.66298426"	"dimensionless"	"direct"	"0.90202482"	"dimensionless"	"direct"	"0.74863333"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.60"	"Geometrical Property Characterization"	"individual"	"nucleus"	"60"	"0.3721 0.9282"	"dimensionless"	"Unit Vector"	"direct"	"74.59 171.08 0.0"	"micron"	"direct"	"44.4375"	"micron^2"	"direct"	"7.5225"	"micron"	"direct"	"8.232"	"micron"	"direct"	"7.05875"	"micron"	"direct"	"26.91"	"micron"	"direct"	"3.76125"	"micron"	"direct"	"0.85747692"	"dimensionless"	"direct"	"0.77113797"	"dimensionless"	"direct"	"0.51452243"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.61"	"Geometrical Property Characterization"	"individual"	"nucleus"	"61"	"0.6639 0.7479"	"dimensionless"	"Unit Vector"	"direct"	"77.55 212.04 0.0"	"micron"	"direct"	"115.375"	"micron^2"	"direct"	"12.1215"	"micron"	"direct"	"14.555"	"micron"	"direct"	"10.333"	"micron"	"direct"	"43.23825"	"micron"	"direct"	"6.06075"	"micron"	"direct"	"0.70992786"	"dimensionless"	"direct"	"0.77550636"	"dimensionless"	"direct"	"0.7042744"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.62"	"Geometrical Property Characterization"	"individual"	"nucleus"	"62"	"0.9217 -0.3879"	"dimensionless"	"Unit Vector"	"direct"	"77.78 39.7 0.0"	"micron"	"direct"	"38.5625"	"micron^2"	"direct"	"7.008"	"micron"	"direct"	"8.39375"	"micron"	"direct"	"6.02575"	"micron"	"direct"	"25.8995"	"micron"	"direct"	"3.504"	"micron"	"direct"	"0.71788533"	"dimensionless"	"direct"	"0.7224242"	"dimensionless"	"direct"	"0.69616137"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.63"	"Geometrical Property Characterization"	"individual"	"nucleus"	"63"	"0.002 -1.0"	"dimensionless"	"Unit Vector"	"direct"	"78.95 57.62 0.0"	"micron"	"direct"	"17.5625"	"micron^2"	"direct"	"4.729"	"micron"	"direct"	"6.84775"	"micron"	"direct"	"3.3535"	"micron"	"direct"	"17.071"	"micron"	"direct"	"2.3645"	"micron"	"direct"	"0.4897229"	"dimensionless"	"direct"	"0.757318"	"dimensionless"	"direct"	"0.87187813"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.64"	"Geometrical Property Characterization"	"individual"	"nucleus"	"64"	"0.9896 0.1439"	"dimensionless"	"Unit Vector"	"direct"	"78.18 190.56 0.0"	"micron"	"direct"	"19.0625"	"micron^2"	"direct"	"4.927"	"micron"	"direct"	"6.82975"	"micron"	"direct"	"3.79375"	"micron"	"direct"	"19.046"	"micron"	"direct"	"2.4635"	"micron"	"direct"	"0.55547421"	"dimensionless"	"direct"	"0.66036213"	"dimensionless"	"direct"	"0.83153376"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.65"	"Geometrical Property Characterization"	"individual"	"nucleus"	"65"	"0.9221 0.387"	"dimensionless"	"Unit Vector"	"direct"	"78.83 174.27 0.0"	"micron"	"direct"	"16.6875"	"micron^2"	"direct"	"4.61"	"micron"	"direct"	"6.0795"	"micron"	"direct"	"3.96425"	"micron"	"direct"	"20.796"	"micron"	"direct"	"2.305"	"micron"	"direct"	"0.65206843"	"dimensionless"	"direct"	"0.4848881"	"dimensionless"	"direct"	"0.75816012"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.66"	"Geometrical Property Characterization"	"individual"	"nucleus"	"66"	"0.5373 0.8434"	"dimensionless"	"Unit Vector"	"direct"	"80.22 108.95 0.0"	"micron"	"direct"	"25.3125"	"micron^2"	"direct"	"5.6775"	"micron"	"direct"	"5.833"	"micron"	"direct"	"5.5615"	"micron"	"direct"	"18.546"	"micron"	"direct"	"2.83875"	"micron"	"direct"	"0.95345448"	"dimensionless"	"direct"	"0.9247927"	"dimensionless"	"direct"	"0.30153698"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.67"	"Geometrical Property Characterization"	"individual"	"nucleus"	"67"	"0.9746 0.2239"	"dimensionless"	"Unit Vector"	"direct"	"81.06 66.59 0.0"	"micron"	"direct"	"33.1875"	"micron^2"	"direct"	"6.501"	"micron"	"direct"	"6.92425"	"micron"	"direct"	"6.23175"	"micron"	"direct"	"22.96025"	"micron"	"direct"	"3.2505"	"micron"	"direct"	"0.89998917"	"dimensionless"	"direct"	"0.79109962"	"dimensionless"	"direct"	"0.43591226"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.68"	"Geometrical Property Characterization"	"individual"	"nucleus"	"68"	"0.046 0.9989"	"dimensionless"	"Unit Vector"	"direct"	"83.59 2.28 0.0"	"micron"	"direct"	"46.0625"	"micron^2"	"direct"	"7.659"	"micron"	"direct"	"10.491"	"micron"	"direct"	"5.93575"	"micron"	"direct"	"28.33875"	"micron"	"direct"	"3.8295"	"micron"	"direct"	"0.56579449"	"dimensionless"	"direct"	"0.72076882"	"dimensionless"	"direct"	"0.8245463"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.69"	"Geometrical Property Characterization"	"individual"	"nucleus"	"69"	"0.8271 -0.5621"	"dimensionless"	"Unit Vector"	"direct"	"83.8 229.51 0.0"	"micron"	"direct"	"61.5"	"micron^2"	"direct"	"8.85"	"micron"	"direct"	"10.6085"	"micron"	"direct"	"7.457"	"micron"	"direct"	"30.05625"	"micron"	"direct"	"4.425"	"micron"	"direct"	"0.7029269"	"dimensionless"	"direct"	"0.85549089"	"dimensionless"	"direct"	"0.7112621"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.70"	"Geometrical Property Characterization"	"individual"	"nucleus"	"70"	"0.7249 0.6889"	"dimensionless"	"Unit Vector"	"direct"	"85.62 183.91 0.0"	"micron"	"direct"	"34.375"	"micron^2"	"direct"	"6.6165"	"micron"	"direct"	"8.02125"	"micron"	"direct"	"5.794"	"micron"	"direct"	"23.49575"	"micron"	"direct"	"3.30825"	"micron"	"direct"	"0.72233131"	"dimensionless"	"direct"	"0.78248126"	"dimensionless"	"direct"	"0.69154717"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.71"	"Geometrical Property Characterization"	"individual"	"nucleus"	"71"	"0.4988 -0.8667"	"dimensionless"	"Unit Vector"	"direct"	"86.59 40.66 0.0"	"micron"	"direct"	"27.125"	"micron^2"	"direct"	"5.8775"	"micron"	"direct"	"7.41875"	"micron"	"direct"	"4.81825"	"micron"	"direct"	"22.83875"	"micron"	"direct"	"2.93875"	"micron"	"direct"	"0.64946925"	"dimensionless"	"direct"	"0.65348399"	"dimensionless"	"direct"	"0.76038786"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.72"	"Geometrical Property Characterization"	"individual"	"nucleus"	"72"	"0.195 0.9808"	"dimensionless"	"Unit Vector"	"direct"	"88.62 111.86 0.0"	"micron"	"direct"	"31.75"	"micron^2"	"direct"	"6.3585"	"micron"	"direct"	"8.72225"	"micron"	"direct"	"4.71475"	"micron"	"direct"	"23.88175"	"micron"	"direct"	"3.17925"	"micron"	"direct"	"0.54054286"	"dimensionless"	"direct"	"0.69955409"	"dimensionless"	"direct"	"0.84131648"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.73"	"Geometrical Property Characterization"	"individual"	"nucleus"	"73"	"0.049 0.9988"	"dimensionless"	"Unit Vector"	"direct"	"90.6 211.37 0.0"	"micron"	"direct"	"32.75"	"micron^2"	"direct"	"6.458"	"micron"	"direct"	"8.3645"	"micron"	"direct"	"5.07675"	"micron"	"direct"	"22.046"	"micron"	"direct"	"3.229"	"micron"	"direct"	"0.60694004"	"dimensionless"	"direct"	"0.84676239"	"dimensionless"	"direct"	"0.79474762"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.74"	"Geometrical Property Characterization"	"individual"	"nucleus"	"74"	"0.99 -0.141"	"dimensionless"	"Unit Vector"	"direct"	"91.05 123.32 0.0"	"micron"	"direct"	"49.25"	"micron^2"	"direct"	"7.9195"	"micron"	"direct"	"10.223"	"micron"	"direct"	"6.26275"	"micron"	"direct"	"27.8995"	"micron"	"direct"	"3.95975"	"micron"	"direct"	"0.61261371"	"dimensionless"	"direct"	"0.79510276"	"dimensionless"	"direct"	"0.79038246"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.75"	"Geometrical Property Characterization"	"individual"	"nucleus"	"75"	"0.8685 -0.4957"	"dimensionless"	"Unit Vector"	"direct"	"91.88 202.82 0.0"	"micron"	"direct"	"60.4375"	"micron^2"	"direct"	"8.773"	"micron"	"direct"	"9.35125"	"micron"	"direct"	"8.31625"	"micron"	"direct"	"29.64225"	"micron"	"direct"	"4.3865"	"micron"	"direct"	"0.88931961"	"dimensionless"	"direct"	"0.86435873"	"dimensionless"	"direct"	"0.45728616"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.76"	"Geometrical Property Characterization"	"individual"	"nucleus"	"76"	"0.222 0.975"	"dimensionless"	"Unit Vector"	"direct"	"91.38 99.55 0.0"	"micron"	"direct"	"19.625"	"micron^2"	"direct"	"4.999"	"micron"	"direct"	"6.0435"	"micron"	"direct"	"5.0095"	"micron"	"direct"	"21.753"	"micron"	"direct"	"2.4995"	"micron"	"direct"	"0.82890709"	"dimensionless"	"direct"	"0.52117216"	"dimensionless"	"direct"	"0.5593863"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.77"	"Geometrical Property Characterization"	"individual"	"nucleus"	"77"	"0.9464 -0.3231"	"dimensionless"	"Unit Vector"	"direct"	"91.31 231.18 0.0"	"micron"	"direct"	"36.5"	"micron^2"	"direct"	"6.818"	"micron"	"direct"	"10.03925"	"micron"	"direct"	"4.8245"	"micron"	"direct"	"27.5815"	"micron"	"direct"	"3.409"	"micron"	"direct"	"0.48056379"	"dimensionless"	"direct"	"0.6029301"	"dimensionless"	"direct"	"0.87695977"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.78"	"Geometrical Property Characterization"	"individual"	"nucleus"	"78"	"0.9099 -0.4149"	"dimensionless"	"Unit Vector"	"direct"	"92.72 175.1 0.0"	"micron"	"direct"	"53.125"	"micron^2"	"direct"	"8.225"	"micron"	"direct"	"10.11975"	"micron"	"direct"	"6.7575"	"micron"	"direct"	"28.34925"	"micron"	"direct"	"4.1125"	"micron"	"direct"	"0.66775365"	"dimensionless"	"direct"	"0.83066452"	"dimensionless"	"direct"	"0.74438234"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.79"	"Geometrical Property Characterization"	"individual"	"nucleus"	"79"	"0.315 -0.9491"	"dimensionless"	"Unit Vector"	"direct"	"95.01 79.09 0.0"	"micron"	"direct"	"22.375"	"micron^2"	"direct"	"5.338"	"micron"	"direct"	"7.076"	"micron"	"direct"	"4.3585"	"micron"	"direct"	"21.7265"	"micron"	"direct"	"2.669"	"micron"	"direct"	"0.61595534"	"dimensionless"	"direct"	"0.59565305"	"dimensionless"	"direct"	"0.78778107"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.80"	"Geometrical Property Characterization"	"individual"	"nucleus"	"80"	"0.759 -0.651"	"dimensionless"	"Unit Vector"	"direct"	"94.49 64.39 0.0"	"micron"	"direct"	"27.375"	"micron^2"	"direct"	"5.9045"	"micron"	"direct"	"7.36575"	"micron"	"direct"	"5.19"	"micron"	"direct"	"22.4245"	"micron"	"direct"	"2.95225"	"micron"	"direct"	"0.70461256"	"dimensionless"	"direct"	"0.68409821"	"dimensionless"	"direct"	"0.70959223"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.81"	"Geometrical Property Characterization"	"individual"	"nucleus"	"81"	"0.8299 0.5579"	"dimensionless"	"Unit Vector"	"direct"	"93.89 69.44 0.0"	"micron"	"direct"	"18.9375"	"micron^2"	"direct"	"4.911"	"micron"	"direct"	"6.31875"	"micron"	"direct"	"4.11425"	"micron"	"direct"	"17.364"	"micron"	"direct"	"2.4555"	"micron"	"direct"	"0.65111771"	"dimensionless"	"direct"	"0.78928338"	"dimensionless"	"direct"	"0.75897677"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.82"	"Geometrical Property Characterization"	"individual"	"nucleus"	"82"	"0.9894 0.1451"	"dimensionless"	"Unit Vector"	"direct"	"95.65 217.37 0.0"	"micron"	"direct"	"46.375"	"micron^2"	"direct"	"7.685"	"micron"	"direct"	"9.6595"	"micron"	"direct"	"6.251"	"micron"	"direct"	"28.84925"	"micron"	"direct"	"3.8425"	"micron"	"direct"	"0.64713494"	"dimensionless"	"direct"	"0.70020423"	"dimensionless"	"direct"	"0.76237547"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.83"	"Geometrical Property Characterization"	"individual"	"nucleus"	"83"	"0.9932 0.116"	"dimensionless"	"Unit Vector"	"direct"	"97.62 52.53 0.0"	"micron"	"direct"	"54.5"	"micron^2"	"direct"	"8.331"	"micron"	"direct"	"8.64575"	"micron"	"direct"	"8.06475"	"micron"	"direct"	"27.02075"	"micron"	"direct"	"4.1655"	"micron"	"direct"	"0.93279935"	"dimensionless"	"direct"	"0.93801885"	"dimensionless"	"direct"	"0.36039613"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.84"	"Geometrical Property Characterization"	"individual"	"nucleus"	"84"	"0.9371 -0.349"	"dimensionless"	"Unit Vector"	"direct"	"96.57 148.8 0.0"	"micron"	"direct"	"13.625"	"micron^2"	"direct"	"4.1655"	"micron"	"direct"	"5.556"	"micron"	"direct"	"3.318"	"micron"	"direct"	"15.071"	"micron"	"direct"	"2.08275"	"micron"	"direct"	"0.59719222"	"dimensionless"	"direct"	"0.75381059"	"dimensionless"	"direct"	"0.80209815"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
"MCDS_S_0000000154.0.85"	"Geometrical Property Characterization"	"individual"	"nucleus"	"85"	"0.9241 0.3821"	"dimensionless"	"Unit Vector"	"direct"	"98.63 205.53 0.0"	"micron"	"direct"	"19.1875"	"micron^2"	"direct"	"4.943"	"micron"	"direct"	"6.6565"	"micron"	"direct"	"3.88775"	"micron"	"direct"	"17.864"	"micron"	"direct"	"2.4715"	"micron"	"direct"	"0.58405318"	"dimensionless"	"direct"	"0.75556327"	"dimensionless"	"direct"	"0.81171539"	"dimensionless"	"direct"	"Nuclear Morphometric Parameters"	"MCDS_S_0000000154.xml"
